,uid,location,age,cluster
1498,3361,malaysia,23.0,1
1499,3365,united kingdom,21.0,1
1500,3366,spain,29.0,1
1501,3367,portugal,30.0,1
1503,3370,usa,29.0,1
1505,3376,canada,26.0,1
1506,3377,usa,27.0,1
1507,3378,united kingdom,22.0,1
1510,3382,australia,25.0,1
1511,3384,malaysia,13.0,1
1512,3389,united kingdom,32.0,1
1513,3390,canada,21.0,1
1514,3392,spain,18.0,1
1516,3394,spain,21.0,1
1518,3399,italy,25.0,1
1522,3409,usa,16.0,1
1523,3411,usa,20.0,1
1524,3412,portugal,29.0,1
1525,3413,spain,35.0,1
1529,3420,usa,18.0,1
1530,3424,spain,28.0,1
1531,3425,spain,27.0,1
1532,3426,spain,20.0,1
1533,3428,canada,39.0,1
1534,3429,usa,19.0,1
1535,3430,germany,37.0,1
1536,3431,usa,18.0,1
1538,3436,united kingdom,26.0,1
1539,3438,germany,21.0,1
1540,3439,usa,24.0,1
1545,3454,usa,36.0,1
1547,3458,australia,28.0,1
1548,3461,australia,35.0,1
1549,3464,germany,30.0,1
1550,3465,australia,28.0,1
1551,3466,united kingdom,32.0,1
1552,3469,united kingdom,37.0,1
1553,3470,usa,23.0,1
1554,3475,usa,35.0,1
1556,3478,usa,36.0,1
1560,3490,australia,13.0,1
1561,3491,new zealand,15.0,1
1563,3503,usa,23.0,1
1564,3504,germany,32.0,1
1565,3505,usa,30.0,1
1568,3514,usa,22.0,1
1569,3515,india,22.0,1
1570,3520,usa,20.0,1
1571,3522,usa,34.0,1
1573,3526,usa,28.0,1
1576,3535,united kingdom,18.0,1
1577,3539,spain,31.0,1
1580,3554,usa,11.0,1
1581,3555,italy,30.0,1
1584,3559,spain,34.0,1
1585,3561,portugal,27.0,1
1586,3562,united kingdom,38.0,1
1588,3567,australia,23.0,1
1589,3571,canada,34.0,1
1590,3572,usa,26.0,1
1591,3573,usa,32.0,1
1592,3574,usa,31.0,1
1593,3575,usa,35.0,1
1594,3576,usa,33.0,1
1595,3579,spain,33.0,1
1597,3585,usa,27.0,1
1599,3589,usa,34.0,1
1600,3591,usa,30.0,1
1601,3592,usa,18.0,1
1602,3597,india,16.0,1
1604,3602,usa,22.0,1
1605,3603,usa,34.0,1
1606,3604,usa,26.0,1
1607,3606,usa,28.0,1
1609,3608,united kingdom,31.0,1
1610,3612,germany,23.0,1
1611,3613,canada,29.0,1
1612,3614,australia,28.0,1
1613,3616,usa,33.0,1
1614,3618,finland,16.0,1
1615,3620,usa,29.0,1
1616,3621,usa,23.0,1
1617,3633,canada,34.0,1
1620,3638,usa,30.0,1
1621,3639,spain,17.0,1
1622,3641,usa,34.0,1
1624,3646,usa,27.0,1
1626,3650,usa,37.0,1
1627,3653,spain,20.0,1
1628,3657,usa,22.0,1
1630,3663,italy,30.0,1
1631,3665,usa,34.0,1
1632,3666,usa,26.0,1
1633,3668,usa,25.0,1
1636,3678,spain,27.0,1
1637,3679,usa,25.0,1
1638,3680,mexico,15.0,1
1640,3682,spain,19.0,1
1641,3683,spain,24.0,1
1642,3685,usa,33.0,1
1643,3687,usa,17.0,1
1646,3691,italy,32.0,1
1648,3694,usa,16.0,1
1649,3695,usa,24.0,1
1650,3696,india,14.0,1
1651,3698,usa,15.0,1
1652,3699,spain,33.0,1
1653,3701,france,18.0,1
1654,3703,usa,23.0,1
1655,3705,spain,28.0,1
1656,3707,usa,25.0,1
1657,3710,australia,16.0,1
1659,3714,netherlands,27.0,1
1660,3715,united kingdom,16.0,1
1661,3716,germany,31.0,1
1662,3717,spain,20.0,1
1663,3723,germany,29.0,1
1664,3725,usa,38.0,1
1666,3729,usa,27.0,1
1671,3737,australia,15.0,1
1672,3738,canada,14.0,1
1673,3741,usa,15.0,1
1674,3742,mexico,22.0,1
1676,3747,italy,39.0,1
1677,3751,",",31.0,1
1679,3754,united kingdom,19.0,1
1680,3758,spain,37.0,1
1681,3760,usa,13.0,1
1682,3763,spain,32.0,1
1683,3766,spain,22.0,1
1684,3768,",",23.0,1
1686,3773,usa,34.0,1
1687,3774,usa,23.0,1
1688,3778,united kingdom,28.0,1
1690,3784,usa,36.0,1
1692,3787,italy,30.0,1
1693,3789,germany,25.0,1
1696,3796,usa,33.0,1
1697,3797,france,25.0,1
1698,3798,usa,23.0,1
1699,3805,brazil,32.0,1
1700,3806,italy,32.0,1
1701,3807,spain,18.0,1
1703,3810,spain,16.0,1
1704,3811,spain,16.0,1
1706,3819,germany,24.0,1
1707,3820,spain,37.0,1
1708,3822,usa,33.0,1
1709,3824,usa,28.0,1
1710,3825,spain,19.0,1
1711,3828,usa,28.0,1
1713,3831,usa,36.0,1
1715,3833,usa,27.0,1
1716,3835,usa,25.0,1
1717,3837,usa,21.0,1
1718,3845,usa,27.0,1
1720,3851,united kingdom,31.0,1
1721,3854,germany,30.0,1
1722,3855,usa,27.0,1
1723,3858,new zealand,13.0,1
1725,3863,canada,35.0,1
1726,3864,usa,18.0,1
1727,3865,usa,25.0,1
1728,3866,usa,23.0,1
1729,3868,india,22.0,1
1731,3877,usa,28.0,1
1732,3878,usa,20.0,1
1735,3882,finland,40.0,1
1736,3891,germany,35.0,1
1737,3895,germany,33.0,1
1738,3898,usa,24.0,1
1739,3903,usa,28.0,1
1741,3909,usa,27.0,1
1742,3910,usa,25.0,1
1743,3911,spain,26.0,1
1744,3913,usa,27.0,1
1745,3914,usa,29.0,1
1749,3924,usa,21.0,1
1750,3925,india,24.0,1
1751,3929,china,28.0,1
1753,3938,usa,37.0,1
1755,3940,france,32.0,1
1756,3941,usa,31.0,1
1757,3942,usa,30.0,1
1759,3945,spain,33.0,1
1760,3954,usa,24.0,1
1761,3955,spain,32.0,1
1762,3956,france,34.0,1
1764,3959,usa,23.0,1
1767,3966,usa,15.0,1
1768,3969,germany,38.0,1
1769,3970,canada,24.0,1
1771,3973,spain,24.0,1
1772,3974,germany,38.0,1
1773,3975,usa,29.0,1
1776,3982,spain,19.0,1
1777,3984,australia,19.0,1
1778,3987,germany,17.0,1
1779,3989,united kingdom,36.0,1
1780,3991,usa,30.0,1
1782,3996,italy,23.0,1
1785,4010,usa,32.0,1
1787,4012,belgium,39.0,1
1789,4014,usa,29.0,1
1790,4015,canada,16.0,1
1791,4016,usa,17.0,1
1792,4019,canada,30.0,1
1794,4022,usa,33.0,1
1795,4023,canada,21.0,1
1796,4025,australia,16.0,1
1798,4029,france,26.0,1
1799,4030,norway,32.0,1
1801,4034,usa,24.0,1
1804,4039,canada,22.0,1
1807,4044,usa,33.0,1
1809,4054,spain,18.0,1
1812,4061,united kingdom,33.0,1
1814,4063,china,29.0,1
1815,4071,united kingdom,30.0,1
1817,4074,brazil,23.0,1
1819,4083,australia,23.0,1
1820,4087,united kingdom,31.0,1
1821,4093,canada,24.0,1
1824,4096,canada,38.0,1
1825,4100,australia,26.0,1
1829,4113,mexico,24.0,1
1830,4116,usa,15.0,1
1831,4117,germany,15.0,1
1832,4119,usa,13.0,1
1833,4121,usa,33.0,1
1834,4122,usa,24.0,1
1835,4124,canada,19.0,1
1837,4127,new zealand,33.0,1
1838,4132,usa,38.0,1
1839,4135,brazil,31.0,1
1842,4145,italy,29.0,1
1843,4146,spain,24.0,1
1844,4147,usa,38.0,1
1845,4148,usa,20.0,1
1846,4151,spain,27.0,1
1847,4152,spain,23.0,1
1848,4153,spain,23.0,1
1849,4155,italy,28.0,1
1852,4161,australia,25.0,1
1853,4162,spain,27.0,1
1859,4178,usa,34.0,1
1863,4184,usa,15.0,1
1864,4187,usa,35.0,1
1866,4198,usa,14.0,1
1867,4200,usa,26.0,1
1868,4201,usa,17.0,1
1870,4206,spain,17.0,1
1871,4210,spain,20.0,1
1875,4214,spain,23.0,1
1876,4217,usa,14.0,1
1877,4218,usa,28.0,1
1878,4219,spain,30.0,1
1880,4222,usa,22.0,1
1882,4229,canada,22.0,1
1883,4231,turkey,38.0,1
1884,4233,france,19.0,1
1885,4236,australia,36.0,1
1886,4237,usa,23.0,1
1888,4242,spain,18.0,1
1890,4248,canada,28.0,1
1891,4250,spain,22.0,1
1892,4251,spain,28.0,1
1893,4252,spain,26.0,1
1895,4256,france,27.0,1
1897,4261,spain,34.0,1
1898,4262,spain,36.0,1
1900,4266,usa,38.0,1
1902,4269,france,15.0,1
1903,4272,turkey,18.0,1
1906,4281,usa,32.0,1
1907,4282,spain,23.0,1
1909,4284,united kingdom,37.0,1
1911,4288,italy,20.0,1
1912,4291,netherlands,38.0,1
1913,4293,spain,25.0,1
1914,4296,mexico,21.0,1
1915,4297,mexico,21.0,1
1916,4299,italy,37.0,1
1918,4305,germany,33.0,1
1921,4312,spain,25.0,1
1922,4313,spain,29.0,1
1923,4314,spain,29.0,1
1924,4316,spain,17.0,1
1925,4318,portugal,38.0,1
1926,4323,spain,35.0,1
1928,4330,italy,24.0,1
1929,4331,spain,27.0,1
1930,4336,italy,27.0,1
1937,4349,switzerland,39.0,1
1939,4353,spain,20.0,1
1942,4360,italy,37.0,1
1948,4375,usa,32.0,1
1949,4378,germany,24.0,1
1950,4379,spain,38.0,1
1951,4380,italy,26.0,1
1952,4383,switzerland,29.0,1
1954,4390,usa,33.0,1
1955,4391,united kingdom,31.0,1
1957,4393,portugal,31.0,1
1958,4395,united kingdom,25.0,1
1959,4399,spain,32.0,1
1960,4406,spain,29.0,1
1963,4410,germany,25.0,1
1965,4412,italy,21.0,1
1968,4416,spain,16.0,1
1969,4417,spain,37.0,1
1970,4422,germany,33.0,1
1971,4423,france,26.0,1
1972,4424,italy,28.0,1
1976,4442,usa,26.0,1
1977,4444,usa,29.0,1
1978,4447,usa,19.0,1
1979,4450,portugal,22.0,1
1981,4453,portugal,31.0,1
1983,4459,usa,25.0,1
1984,4460,portugal,38.0,1
1987,4466,usa,21.0,1
1989,4469,mexico,36.0,1
1990,4470,spain,30.0,1
1991,4472,spain,24.0,1
1992,4473,usa,18.0,1
1995,4480,brazil,22.0,1
1996,4481,spain,32.0,1
1997,4484,usa,18.0,1
2000,4488,usa,23.0,1
2001,4489,usa,14.0,1
2004,4492,germany,21.0,1
2006,4494,france,16.0,1
2012,4500,italy,36.0,1
2013,4509,germany,30.0,1
2016,4519,australia,21.0,1
2017,4520,italy,28.0,1
2018,4522,usa,16.0,1
2019,4527,",",35.0,1
2021,4533,switzerland,25.0,1
2024,4543,spain,24.0,1
2027,4550,italy,34.0,1
2029,4553,italy,20.0,1
2030,4554,usa,14.0,1
2031,4555,spain,29.0,1
2033,4559,italy,25.0,1
2034,4560,australia,28.0,1
2035,4562,united kingdom,27.0,1
2042,4572,spain,20.0,1
2043,4573,usa,32.0,1
2045,4576,usa,25.0,1
2046,4577,usa,34.0,1
2047,4578,usa,26.0,1
2048,4581,spain,23.0,1
2050,4585,france,31.0,1
2052,4587,spain,30.0,1
2054,4589,spain,24.0,1
2057,4597,australia,21.0,1
2058,4603,germany,29.0,1
2059,4604,germany,36.0,1
2063,4611,spain,22.0,1
2064,4612,mexico,33.0,1
2065,4613,spain,30.0,1
2067,4616,spain,34.0,1
2068,4617,mexico,22.0,1
2071,4623,spain,23.0,1
2073,4627,italy,19.0,1
2074,4628,spain,25.0,1
2075,4629,spain,24.0,1
2077,4631,usa,33.0,1
2078,4632,italy,18.0,1
2084,4643,usa,30.0,1
2087,4646,spain,25.0,1
2088,4647,germany,29.0,1
2090,4649,germany,25.0,1
2091,4650,brazil,32.0,1
2094,4654,canada,18.0,1
2095,4655,italy,30.0,1
2097,4664,italy,28.0,1
2098,4666,brazil,30.0,1
2099,4667,germany,31.0,1
2101,4672,usa,37.0,1
2106,4679,spain,26.0,1
2107,4684,portugal,27.0,1
2109,4688,usa,22.0,1
2110,4692,italy,37.0,1
2112,4696,usa,19.0,1
2113,4697,italy,25.0,1
2114,4699,italy,21.0,1
2115,4711,germany,28.0,1
2116,4713,france,33.0,1
2117,4714,usa,22.0,1
2120,4725,italy,31.0,1
2121,4726,brazil,24.0,1
2122,4730,italy,29.0,1
2123,4735,switzerland,17.0,1
2124,4738,italy,24.0,1
2125,4740,italy,25.0,1
2126,4742,spain,30.0,1
2127,4744,italy,30.0,1
2128,4745,spain,37.0,1
2129,4746,canada,30.0,1
2130,4748,spain,27.0,1
2131,4749,united kingdom,24.0,1
2132,4750,canada,24.0,1
2133,4755,spain,29.0,1
2136,4763,spain,22.0,1
2138,4770,australia,19.0,1
2139,4771,united kingdom,19.0,1
2142,4776,australia,13.0,1
2143,4777,united kingdom,23.0,1
2144,4778,switzerland,30.0,1
2147,4784,usa,21.0,1
2148,4788,spain,35.0,1
2149,4790,united kingdom,32.0,1
2152,4794,usa,14.0,1
2153,4797,usa,19.0,1
2154,4800,portugal,21.0,1
2155,4803,usa,23.0,1
2156,4805,canada,35.0,1
2157,4806,usa,29.0,1
2160,4817,usa,21.0,1
2161,4818,portugal,35.0,1
2163,4826,belgium,27.0,1
2165,4828,spain,22.0,1
2166,4831,germany,29.0,1
2167,4835,usa,24.0,1
2169,4837,spain,15.0,1
2170,4840,united kingdom,24.0,1
2171,4841,portugal,28.0,1
2172,4842,canada,17.0,1
2173,4853,portugal,24.0,1
2176,4860,france,27.0,1
2177,4862,brazil,28.0,1
2178,4863,brazil,23.0,1
2179,4869,canada,29.0,1
2181,4871,belgium,24.0,1
2182,4875,norway,23.0,1
2183,4876,canada,11.0,1
2184,4880,germany,34.0,1
2185,4882,united kingdom,26.0,1
2186,4883,italy,20.0,1
2187,4885,spain,20.0,1
2189,4890,usa,13.0,1
2190,4891,germany,24.0,1
2192,4899,brazil,30.0,1
2193,4901,usa,24.0,1
2194,4902,philippines,27.0,1
2195,4905,italy,30.0,1
2196,4906,usa,35.0,1
2198,4910,spain,36.0,1
2200,4915,brazil,26.0,1
2201,4917,china,25.0,1
2202,4923,brazil,29.0,1
2203,4925,united kingdom,30.0,1
2205,4930,canada,30.0,1
2206,4933,usa,33.0,1
2207,4935,spain,36.0,1
2208,4936,usa,37.0,1
2211,4950,spain,26.0,1
2213,4952,usa,38.0,1
2214,4953,spain,38.0,1
2219,4963,canada,29.0,1
2220,4964,usa,36.0,1
2223,4969,",",30.0,1
2224,4973,canada,29.0,1
2225,4980,usa,21.0,1
2228,4987,united kingdom,22.0,1
2230,4989,china,20.0,1
2231,4991,switzerland,32.0,1
2232,4992,usa,23.0,1
2233,4993,spain,30.0,1
2234,4994,usa,16.0,1
2235,4995,usa,33.0,1
2236,4998,usa,18.0,1
2238,5004,spain,23.0,1
2239,5005,spain,17.0,1
2240,5006,usa,20.0,1
2241,5009,usa,21.0,1
2243,5012,usa,21.0,1
2244,5015,germany,30.0,1
2245,5019,italy,27.0,1
2247,5023,portugal,33.0,1
2248,5024,spain,27.0,1
2249,5028,australia,18.0,1
2250,5029,usa,26.0,1
2251,5032,canada,18.0,1
2252,5033,brazil,32.0,1
2253,5034,usa,21.0,1
2256,5039,usa,17.0,1
2260,5047,usa,15.0,1
2261,5050,usa,24.0,1
2265,5055,usa,15.0,1
2266,5056,mexico,37.0,1
2267,5057,spain,16.0,1
2268,5058,usa,31.0,1
2269,5059,spain,26.0,1
2270,5061,spain,26.0,1
2271,5062,usa,22.0,1
2272,5063,usa,38.0,1
2273,5065,malaysia,38.0,1
2274,5066,usa,37.0,1
2276,5069,usa,23.0,1
2281,5085,germany,32.0,1
2283,5090,turkey,30.0,1
2286,5094,usa,29.0,1
2287,5095,spain,31.0,1
2289,5099,spain,26.0,1
2290,5104,switzerland,22.0,1
2291,5105,spain,30.0,1
2292,5106,portugal,24.0,1
2294,5108,portugal,20.0,1
2295,5111,spain,32.0,1
2298,5115,spain,36.0,1
2299,5122,united kingdom,27.0,1
2300,5123,spain,31.0,1
2301,5124,usa,37.0,1
2304,5128,spain,24.0,1
2305,5129,spain,35.0,1
2308,5134,usa,27.0,1
2309,5135,germany,15.0,1
2310,5136,spain,33.0,1
2311,5137,mexico,22.0,1
2312,5140,spain,16.0,1
2317,5150,spain,30.0,1
2319,5153,portugal,31.0,1
2320,5155,france,23.0,1
2321,5157,spain,25.0,1
2326,5169,united kingdom,19.0,1
2327,5170,usa,18.0,1
2328,5171,spain,31.0,1
2330,5173,spain,32.0,1
2332,5178,usa,26.0,1
2335,5184,spain,25.0,1
2336,5187,usa,20.0,1
2337,5188,spain,37.0,1
2338,5190,spain,35.0,1
2341,5193,italy,25.0,1
2342,5195,germany,26.0,1
2344,5199,italy,31.0,1
2345,5202,italy,31.0,1
2349,5212,usa,35.0,1
2351,5217,spain,25.0,1
2354,5228,united kingdom,25.0,1
2355,5229,spain,33.0,1
2356,5230,canada,15.0,1
2357,5233,portugal,24.0,1
2358,5235,italy,23.0,1
2359,5236,new zealand,30.0,1
2361,5240,canada,23.0,1
2363,5244,australia,14.0,1
2365,5246,usa,22.0,1
2368,5252,united kingdom,31.0,1
2371,5256,usa,30.0,1
2372,5257,philippines,26.0,1
2373,5259,iran,34.0,1
2375,5262,turkey,27.0,1
2376,5266,usa,23.0,1
2378,5272,usa,29.0,1
2379,5274,italy,34.0,1
2380,5277,malaysia,26.0,1
2382,5279,usa,16.0,1
2383,5280,italy,29.0,1
2385,5284,usa,27.0,1
2386,5288,usa,31.0,1
2387,5291,spain,24.0,1
2389,5293,united kingdom,34.0,1
2390,5296,usa,34.0,1
2391,5298,iran,28.0,1
2393,5301,philippines,18.0,1
2394,5302,iran,26.0,1
2395,5303,united kingdom,26.0,1
2397,5306,new zealand,24.0,1
2399,5312,australia,24.0,1
2400,5315,united kingdom,27.0,1
2403,5324,united kingdom,31.0,1
2404,5327,australia,28.0,1
2405,5329,australia,35.0,1
2407,5334,australia,25.0,1
2408,5335,australia,15.0,1
2409,5336,united kingdom,23.0,1
2411,5342,usa,17.0,1
2413,5345,spain,27.0,1
2414,5347,canada,24.0,1
2416,5356,spain,34.0,1
2417,5362,italy,39.0,1
2418,5363,united kingdom,26.0,1
2419,5364,germany,24.0,1
2420,5365,italy,22.0,1
2421,5369,usa,19.0,1
2425,5377,united kingdom,25.0,1
2427,5380,china,29.0,1
2428,5381,italy,29.0,1
2430,5387,portugal,22.0,1
2435,5395,france,22.0,1
2436,5397,netherlands,37.0,1
2437,5399,italy,29.0,1
2438,5401,australia,33.0,1
2441,5407,spain,21.0,1
2442,5408,spain,22.0,1
2443,5411,france,32.0,1
2445,5415,usa,32.0,1
2446,5418,portugal,26.0,1
2447,5422,usa,16.0,1
2448,5423,united kingdom,26.0,1
2449,5426,usa,32.0,1
2450,5432,australia,21.0,1
2451,5434,china,22.0,1
2452,5436,united kingdom,33.0,1
2453,5437,germany,30.0,1
2455,5442,spain,34.0,1
2456,5447,italy,26.0,1
2458,5450,iran,21.0,1
2459,5455,spain,22.0,1
2460,5456,spain,29.0,1
2461,5457,usa,15.0,1
2462,5461,usa,14.0,1
2463,5468,usa,15.0,1
2464,5470,usa,17.0,1
2465,5473,spain,32.0,1
2466,5475,usa,24.0,1
2467,5478,usa,27.0,1
2468,5480,usa,36.0,1
2469,5481,italy,22.0,1
2472,5494,united kingdom,25.0,1
2475,5503,malaysia,22.0,1
2476,5508,usa,15.0,1
2477,5510,italy,30.0,1
2479,5512,spain,29.0,1
2480,5515,spain,22.0,1
2481,5516,norway,29.0,1
2482,5519,italy,28.0,1
2483,5523,united kingdom,29.0,1
2484,5524,germany,35.0,1
2485,5525,spain,30.0,1
2486,5529,usa,19.0,1
2489,5538,usa,32.0,1
2491,5542,usa,26.0,1
2493,5545,spain,17.0,1
2496,5552,spain,30.0,1
2497,5553,united kingdom,23.0,1
2498,5554,usa,29.0,1
2499,5556,germany,25.0,1
2500,5559,usa,37.0,1
2502,5561,usa,24.0,1
2503,5562,united kingdom,26.0,1
2504,5563,spain,25.0,1
2505,5565,australia,37.0,1
2506,5566,germany,20.0,1
2507,5568,usa,28.0,1
2508,5571,usa,24.0,1
2509,5572,spain,30.0,1
2510,5573,usa,18.0,1
2513,5579,united kingdom,28.0,1
2514,5581,australia,22.0,1
2515,5583,germany,20.0,1
2516,5586,belgium,27.0,1
2518,5592,united kingdom,39.0,1
2520,5597,canada,25.0,1
2521,5598,united kingdom,26.0,1
2522,5601,united kingdom,28.0,1
2523,5602,iran,20.0,1
2524,5605,usa,36.0,1
2525,5612,brazil,25.0,1
2528,5617,",",29.0,1
2529,5620,france,26.0,1
2531,5624,china,23.0,1
2532,5628,spain,24.0,1
2534,5633,france,31.0,1
2535,5637,australia,24.0,1
2537,5641,spain,34.0,1
2539,5643,italy,21.0,1
2540,5645,spain,28.0,1
2541,5648,australia,20.0,1
2543,5653,australia,13.0,1
2544,5654,spain,28.0,1
2546,5657,iran,39.0,1
2547,5658,iran,35.0,1
2548,5659,iran,36.0,1
2549,5661,iran,25.0,1
2550,5663,iran,22.0,1
2552,5670,france,38.0,1
2553,5672,france,21.0,1
2554,5675,germany,22.0,1
2556,5681,portugal,22.0,1
2557,5682,spain,21.0,1
2558,5683,usa,16.0,1
2559,5685,canada,15.0,1
2560,5686,usa,30.0,1
2562,5689,united kingdom,34.0,1
2564,5696,mexico,23.0,1
2565,5699,usa,24.0,1
2568,5710,usa,28.0,1
2573,5718,australia,17.0,1
2576,5723,usa,35.0,1
2577,5724,usa,24.0,1
2578,5729,united kingdom,22.0,1
2579,5731,usa,23.0,1
2580,5732,united kingdom,33.0,1
2582,5735,usa,30.0,1
2583,5748,spain,16.0,1
2584,5751,australia,22.0,1
2585,5752,united kingdom,26.0,1
2586,5753,usa,25.0,1
2587,5754,new zealand,22.0,1
2588,5756,australia,36.0,1
2594,5770,united kingdom,37.0,1
2597,5775,usa,34.0,1
2598,5778,usa,21.0,1
2599,5779,italy,33.0,1
2600,5780,spain,29.0,1
2601,5783,usa,32.0,1
2602,5785,usa,32.0,1
2603,5787,usa,35.0,1
2604,5788,united kingdom,30.0,1
2605,5793,canada,27.0,1
2606,5796,france,32.0,1
2608,5798,canada,26.0,1
2609,5799,spain,38.0,1
2610,5800,usa,15.0,1
2611,5802,usa,23.0,1
2612,5808,usa,30.0,1
2613,5810,usa,23.0,1
2615,5813,usa,32.0,1
2617,5818,usa,30.0,1
2618,5819,spain,32.0,1
2619,5822,spain,29.0,1
2622,5827,germany,35.0,1
2623,5828,usa,33.0,1
2624,5836,portugal,21.0,1
2626,5839,portugal,34.0,1
2627,5840,usa,20.0,1
2629,5844,malaysia,29.0,1
2630,5845,portugal,22.0,1
2631,5846,new zealand,24.0,1
2632,5847,usa,20.0,1
2633,5848,spain,25.0,1
2635,5851,germany,27.0,1
2637,5853,spain,19.0,1
2639,5862,australia,16.0,1
2640,5863,usa,19.0,1
2642,5865,usa,35.0,1
2643,5867,usa,24.0,1
2644,5870,usa,37.0,1
2646,5876,usa,17.0,1
2647,5877,usa,18.0,1
2648,5879,usa,15.0,1
2649,5880,usa,15.0,1
2650,5881,usa,19.0,1
2651,5884,usa,38.0,1
2654,5890,united kingdom,30.0,1
2660,5910,usa,17.0,1
2663,5926,usa,25.0,1
2664,5927,usa,36.0,1
2666,5931,spain,37.0,1
2667,5933,usa,24.0,1
2668,5934,italy,30.0,1
2671,5940,portugal,22.0,1
2672,5943,france,31.0,1
2675,5949,portugal,29.0,1
2676,5950,spain,22.0,1
2677,5952,italy,20.0,1
2678,5954,usa,35.0,1
2679,5958,canada,37.0,1
2680,5960,usa,33.0,1
2681,5961,spain,28.0,1
2682,5965,australia,31.0,1
2685,5976,australia,15.0,1
2690,5996,usa,38.0,1
2692,5998,usa,32.0,1
2694,6005,usa,20.0,1
2695,6006,usa,31.0,1
2698,6023,usa,25.0,1
2699,6024,usa,34.0,1
2700,6028,usa,17.0,1
2701,6030,australia,25.0,1
2702,6031,usa,35.0,1
2704,6034,canada,38.0,1
2705,6036,canada,27.0,1
2706,6039,usa,20.0,1
2707,6040,usa,35.0,1
2708,6042,canada,15.0,1
2709,6044,usa,25.0,1
2710,6046,usa,20.0,1
2711,6048,usa,31.0,1
2712,6049,united kingdom,22.0,1
2713,6054,canada,31.0,1
2714,6055,usa,14.0,1
2715,6056,usa,28.0,1
2716,6057,usa,29.0,1
2717,6059,spain,36.0,1
2719,6064,spain,22.0,1
2720,6066,australia,35.0,1
2721,6067,usa,26.0,1
2722,6070,germany,18.0,1
2723,6072,canada,22.0,1
2724,6077,usa,23.0,1
2725,6078,usa,23.0,1
2726,6080,canada,21.0,1
2730,6087,usa,27.0,1
2731,6090,malaysia,22.0,1
2732,6093,india,24.0,1
2733,6095,usa,19.0,1
2735,6098,usa,30.0,1
2736,6101,usa,33.0,1
2738,6106,usa,18.0,1
2743,6116,italy,21.0,1
2744,6117,australia,28.0,1
2746,6119,canada,35.0,1
2747,6123,usa,32.0,1
2749,6129,usa,30.0,1
2751,6132,usa,20.0,1
2752,6133,china,29.0,1
2753,6134,usa,25.0,1
2754,6136,germany,33.0,1
2755,6138,canada,23.0,1
2758,6144,united kingdom,20.0,1
2759,6145,usa,27.0,1
2760,6146,australia,29.0,1
2762,6150,usa,26.0,1
2764,6157,usa,36.0,1
2765,6158,usa,29.0,1
2766,6160,australia,14.0,1
2767,6164,china,19.0,1
2768,6165,usa,31.0,1
2769,6167,usa,38.0,1
2770,6171,united kingdom,18.0,1
2771,6173,canada,16.0,1
2772,6175,spain,25.0,1
2773,6179,australia,23.0,1
2774,6180,germany,25.0,1
2775,6182,usa,37.0,1
2776,6186,united kingdom,13.0,1
2777,6187,usa,31.0,1
2779,6194,united kingdom,20.0,1
2780,6195,usa,34.0,1
2781,6197,philippines,23.0,1
2782,6198,united kingdom,32.0,1
2783,6199,usa,27.0,1
2785,6202,usa,15.0,1
2786,6205,usa,12.0,1
2788,6208,usa,29.0,1
2789,6211,australia,31.0,1
2790,6212,usa,14.0,1
2791,6223,usa,30.0,1
2793,6228,canada,28.0,1
2795,6234,united kingdom,23.0,1
2797,6237,united kingdom,37.0,1
2799,6241,usa,31.0,1
2800,6247,usa,26.0,1
2801,6248,canada,36.0,1
2802,6253,united kingdom,39.0,1
2803,6255,turkey,18.0,1
2804,6256,italy,27.0,1
2805,6260,united kingdom,24.0,1
2807,6263,germany,19.0,1
2809,6266,spain,20.0,1
2810,6269,spain,24.0,1
2813,6272,spain,18.0,1
2814,6275,spain,20.0,1
2817,6292,united kingdom,27.0,1
2818,6293,spain,23.0,1
2819,6294,spain,30.0,1
2820,6296,italy,24.0,1
2821,6297,usa,28.0,1
2825,6304,turkey,40.0,1
2826,6305,spain,27.0,1
2828,6310,portugal,19.0,1
2829,6311,spain,37.0,1
2830,6312,usa,32.0,1
2831,6314,usa,20.0,1
2833,6316,spain,22.0,1
2834,6317,spain,26.0,1
2835,6319,italy,35.0,1
2836,6320,bosnia and herzegovina,28.0,1
2838,6326,usa,37.0,1
2839,6328,united kingdom,20.0,1
2840,6329,canada,16.0,1
2841,6335,usa,33.0,1
2842,6339,new zealand,16.0,1
2843,6340,usa,19.0,1
2845,6344,philippines,21.0,1
2848,6350,usa,38.0,1
2850,6353,usa,32.0,1
2851,6355,france,33.0,1
2852,6359,spain,21.0,1
2853,6361,spain,24.0,1
2855,6372,usa,30.0,1
2857,6374,belgium,30.0,1
2858,6377,turkey,27.0,1
2860,6380,australia,28.0,1
2862,6383,usa,34.0,1
2867,6402,canada,30.0,1
2870,6407,france,26.0,1
2871,6409,spain,34.0,1
2872,6412,italy,29.0,1
2874,6418,spain,32.0,1
2875,6419,spain,19.0,1
2876,6420,spain,22.0,1
2877,6422,usa,26.0,1
2878,6423,spain,26.0,1
2879,6425,united kingdom,28.0,1
2881,6428,spain,15.0,1
2882,6429,spain,32.0,1
2883,6434,spain,26.0,1
2884,6438,usa,18.0,1
2886,6440,spain,25.0,1
2888,6442,mexico,36.0,1
2889,6444,portugal,29.0,1
2891,6447,spain,31.0,1
2892,6448,spain,21.0,1
2893,6449,germany,26.0,1
