,uid,location,age,cluster
3569,7968,switzerland,42.0,0
3571,7974,spain,49.0,0
3576,7986,united kingdom,50.0,0
3577,7990,australia,45.0,0
3579,7993,usa,52.0,0
3580,7996,usa,48.0,0
3582,7998,usa,39.0,0
3591,8011,canada,45.0,0
3593,8014,denmark,74.0,0
3596,8017,canada,51.0,0
3597,8021,united kingdom,48.0,0
3599,8024,germany,39.0,0
3601,8030,netherlands,53.0,0
3605,8043,usa,63.0,0
3608,8048,usa,47.0,0
3609,8049,usa,43.0,0
3615,8064,usa,41.0,0
3641,8133,usa,40.0,0
3646,8145,usa,46.0,0
3661,8180,usa,43.0,0
3663,8184,usa,43.0,0
3667,8193,united kingdom,50.0,0
3672,8202,usa,43.0,0
3675,8208,usa,52.0,0
3681,8222,usa,46.0,0
3689,8239,usa,40.0,0
3690,8240,usa,50.0,0
3691,8241,usa,41.0,0
3696,8260,usa,47.0,0
3703,8274,australia,53.0,0
3709,8287,usa,39.0,0
3712,8291,usa,41.0,0
3722,8309,usa,44.0,0
3744,8349,spain,41.0,0
3747,8354,brazil,40.0,0
3752,8365,usa,60.0,0
3754,8367,portugal,62.0,0
3759,8376,usa,53.0,0
3764,8387,usa,44.0,0
3775,8404,singapore,66.0,0
3791,8429,italy,42.0,0
3793,8432,spain,43.0,0
3799,8455,spain,40.0,0
3808,8482,usa,47.0,0
3816,8500,spain,41.0,0
3819,8508,usa,54.0,0
3827,8522,spain,39.0,0
3828,8523,malaysia,48.0,0
3834,8539,usa,63.0,0
3835,8541,usa,68.0,0
3838,8546,india,69.0,0
3846,8561,united kingdom,50.0,0
3854,8576,usa,62.0,0
3860,8589,usa,40.0,0
3861,8592,spain,52.0,0
3865,8601,united kingdom,44.0,0
3874,8615,usa,47.0,0
3875,8616,usa,61.0,0
3877,8620,usa,43.0,0
3878,8621,portugal,39.0,0
3883,8630,usa,45.0,0
3886,8636,usa,53.0,0
3887,8637,usa,49.0,0
3895,8651,germany,55.0,0
3897,8655,ireland,104.0,0
3900,8658,usa,49.0,0
3902,8665,usa,76.0,0
3916,8703,india,42.0,0
3918,8706,usa,48.0,0
3919,8709,spain,52.0,0
3920,8714,spain,42.0,0
3923,8724,usa,55.0,0
3924,8730,usa,59.0,0
3925,8731,canada,65.0,0
3926,8736,united kingdom,72.0,0
3941,8773,usa,39.0,0
3942,8777,spain,43.0,0
3946,8785,usa,69.0,0
3956,8811,usa,49.0,0
3958,8818,usa,65.0,0
3959,8819,germany,42.0,0
3962,8823,usa,49.0,0
3964,8826,italy,52.0,0
3965,8827,usa,48.0,0
3976,8846,usa,41.0,0
3981,8859,usa,40.0,0
3983,8862,usa,47.0,0
3985,8867,usa,48.0,0
3994,8887,canada,60.0,0
4003,8911,italy,40.0,0
4007,8918,canada,46.0,0
4008,8924,usa,62.0,0
4016,8946,australia,58.0,0
4020,8957,germany,40.0,0
4021,8962,usa,39.0,0
4022,8964,spain,45.0,0
4031,8990,united kingdom,40.0,0
4032,8991,united kingdom,42.0,0
4046,9015,italy,56.0,0
4048,9020,usa,60.0,0
4051,9028,spain,54.0,0
4052,9033,canada,43.0,0
4057,9042,argentina,67.0,0
4060,9047,usa,54.0,0
4061,9048,spain,39.0,0
4064,9052,chile,48.0,0
4067,9057,new zealand,41.0,0
4073,9068,canada,45.0,0
4089,9106,usa,45.0,0
4092,9115,usa,39.0,0
4098,9134,usa,43.0,0
4105,9151,usa,47.0,0
4106,9152,united kingdom,40.0,0
4113,9171,usa,39.0,0
4121,9196,united kingdom,43.0,0
4122,9198,united kingdom,55.0,0
4130,9217,united kingdom,43.0,0
4132,9223,usa,46.0,0
4133,9225,australia,41.0,0
4135,9232,usa,46.0,0
4140,9238,canada,41.0,0
4144,9248,usa,56.0,0
4152,9263,usa,54.0,0
4156,9270,usa,62.0,0
4160,9278,usa,49.0,0
4161,9280,usa,43.0,0
4165,9290,usa,52.0,0
4166,9293,united kingdom,41.0,0
4167,9296,usa,59.0,0
4174,9310,usa,69.0,0
4187,9335,usa,54.0,0
4188,9337,spain,43.0,0
4193,9356,canada,49.0,0
4194,9358,usa,42.0,0
4197,9363,usa,41.0,0
4203,9371,usa,42.0,0
4208,9378,usa,50.0,0
4210,9380,usa,43.0,0
4211,9383,usa,43.0,0
4213,9386,usa,42.0,0
4219,9396,",",44.0,0
4220,9397,spain,44.0,0
4237,9431,united kingdom,64.0,0
4244,9443,canada,49.0,0
4246,9448,australia,46.0,0
4248,9453,new zealand,40.0,0
4249,9456,usa,51.0,0
4252,9467,usa,48.0,0
4255,9471,usa,48.0,0
4256,9472,usa,39.0,0
4257,9477,united kingdom,49.0,0
4263,9489,usa,43.0,0
4265,9491,canada,74.0,0
4269,9497,germany,41.0,0
4272,9501,usa,50.0,0
4275,9509,usa,52.0,0
4278,9513,united kingdom,41.0,0
4279,9514,usa,41.0,0
4282,9519,usa,43.0,0
4287,9527,usa,48.0,0
4292,9545,usa,40.0,0
4294,9549,italy,65.0,0
4299,9559,usa,50.0,0
4303,9566,united kingdom,41.0,0
4305,9570,brazil,51.0,0
4306,9573,brazil,47.0,0
4314,9591,usa,54.0,0
4315,9592,usa,40.0,0
4319,9599,portugal,42.0,0
4321,9601,usa,61.0,0
4324,9607,spain,48.0,0
4327,9610,usa,54.0,0
4328,9611,usa,54.0,0
4329,9616,spain,49.0,0
4330,9617,united kingdom,45.0,0
4333,9620,usa,41.0,0
4346,9644,canada,59.0,0
4348,9647,canada,53.0,0
4356,9658,usa,47.0,0
4357,9663,usa,61.0,0
4359,9665,usa,41.0,0
4360,9666,usa,49.0,0
4364,9673,united kingdom,55.0,0
4367,9678,usa,65.0,0
4368,9681,usa,45.0,0
4369,9682,usa,47.0,0
4374,9689,usa,42.0,0
4375,9691,usa,50.0,0
4377,9694,australia,47.0,0
4380,9697,spain,40.0,0
4384,9705,usa,50.0,0
4387,9712,usa,47.0,0
4389,9726,usa,56.0,0
4398,9749,usa,71.0,0
4399,9750,canada,43.0,0
4416,9777,australia,46.0,0
4417,9779,usa,49.0,0
4429,9794,usa,46.0,0
4432,9799,usa,53.0,0
4434,9808,usa,40.0,0
4439,9814,usa,42.0,0
4441,9817,usa,47.0,0
4443,9822,spain,43.0,0
4453,9835,italy,55.0,0
4454,9838,usa,42.0,0
4455,9839,spain,51.0,0
4457,9843,germany,44.0,0
4463,9859,usa,57.0,0
4466,9866,canada,44.0,0
4470,9877,usa,42.0,0
4471,9878,usa,43.0,0
4473,9883,usa,40.0,0
4476,9886,usa,74.0,0
4480,9891,usa,48.0,0
4482,9894,australia,48.0,0
4486,9901,usa,65.0,0
4487,9903,germany,56.0,0
4488,9909,usa,42.0,0
4489,9911,italy,45.0,0
4490,9912,usa,40.0,0
4493,9920,usa,42.0,0
4494,9922,canada,41.0,0
4507,9951,usa,39.0,0
4509,9959,usa,39.0,0
4512,9965,usa,48.0,0
4513,9967,usa,50.0,0
4515,9970,china,45.0,0
4516,9971,canada,49.0,0
4517,9973,usa,47.0,0
4519,9982,usa,52.0,0
4522,9986,usa,44.0,0
4526,9997,usa,56.0,0
4528,10002,usa,47.0,0
4533,10008,usa,43.0,0
4534,10011,usa,49.0,0
4535,10015,usa,45.0,0
4540,10028,united kingdom,43.0,0
4547,10037,switzerland,57.0,0
4553,10049,australia,44.0,0
4566,10077,germany,50.0,0
4567,10078,germany,48.0,0
4577,10102,usa,46.0,0
4585,10113,switzerland,63.0,0
4587,10116,usa,39.0,0
4592,10124,usa,50.0,0
4595,10127,australia,40.0,0
4599,10137,germany,57.0,0
4604,10150,usa,64.0,0
4605,10152,spain,43.0,0
4607,10158,usa,61.0,0
4609,10163,usa,50.0,0
4614,10174,australia,42.0,0
4615,10176,united kingdom,41.0,0
4617,10185,australia,59.0,0
4621,10196,usa,54.0,0
4630,10216,canada,55.0,0
4636,10232,new zealand,49.0,0
4639,10238,usa,46.0,0
4640,10243,italy,53.0,0
4642,10245,spain,46.0,0
4645,10255,canada,50.0,0
4646,10256,usa,58.0,0
4649,10262,usa,43.0,0
4667,10292,usa,58.0,0
4668,10293,usa,50.0,0
4673,10303,italy,51.0,0
4676,10307,usa,49.0,0
4677,10308,usa,47.0,0
4681,10316,usa,71.0,0
4682,10317,usa,44.0,0
4683,10319,usa,45.0,0
4684,10320,spain,55.0,0
4694,10342,usa,40.0,0
4700,10353,usa,42.0,0
4714,10386,usa,41.0,0
4721,10398,france,56.0,0
4723,10401,usa,43.0,0
4724,10402,spain,49.0,0
4730,10412,france,48.0,0
4737,10425,usa,53.0,0
4746,10440,usa,58.0,0
4747,10442,brazil,40.0,0
4748,10448,canada,41.0,0
4749,10449,canada,44.0,0
4774,10492,spain,48.0,0
4779,10513,usa,53.0,0
4786,10521,brazil,43.0,0
4794,10538,germany,40.0,0
4797,10548,usa,40.0,0
4801,10556,italy,41.0,0
4808,10574,spain,39.0,0
4811,10579,usa,45.0,0
4817,10593,usa,64.0,0
4818,10595,usa,61.0,0
4820,10599,usa,53.0,0
4822,10603,united kingdom,54.0,0
4824,10609,usa,42.0,0
4825,10613,usa,49.0,0
4827,10622,usa,52.0,0
4832,10635,germany,42.0,0
4838,10650,germany,43.0,0
4840,10655,united kingdom,41.0,0
4852,10690,canada,40.0,0
4853,10691,germany,45.0,0
4863,10718,italy,53.0,0
4864,10722,usa,42.0,0
4870,10749,spain,39.0,0
4874,10760,usa,67.0,0
4876,10771,australia,45.0,0
4877,10772,italy,46.0,0
4881,10780,usa,46.0,0
4884,10786,germany,52.0,0
4885,10788,spain,40.0,0
4889,10795,germany,52.0,0
4892,10812,usa,47.0,0
4898,10840,usa,51.0,0
4902,10846,united kingdom,46.0,0
4907,10858,usa,39.0,0
4908,10859,usa,45.0,0
4911,10873,usa,45.0,0
4915,10885,usa,67.0,0
4919,10889,brazil,48.0,0
4921,10892,usa,52.0,0
4924,10897,usa,49.0,0
4926,10901,australia,52.0,0
4928,10904,usa,60.0,0
4932,10919,usa,47.0,0
4938,10941,usa,56.0,0
4942,10952,usa,49.0,0
4943,10955,usa,57.0,0
4944,10957,usa,56.0,0
4945,10958,usa,57.0,0
4946,10959,usa,57.0,0
4947,10961,usa,52.0,0
4949,10969,usa,59.0,0
4950,10970,canada,58.0,0
4952,10972,usa,40.0,0
4953,10981,usa,50.0,0
4957,10995,canada,63.0,0
4958,10996,germany,45.0,0
4961,11004,usa,41.0,0
4962,11005,usa,47.0,0
4964,11009,new zealand,48.0,0
4966,11013,usa,53.0,0
4967,11015,united kingdom,50.0,0
4968,11018,canada,58.0,0
4969,11019,usa,70.0,0
4970,11020,usa,49.0,0
4971,11021,usa,47.0,0
4973,11028,usa,49.0,0
4975,11030,usa,42.0,0
4981,11046,usa,45.0,0
4983,11049,australia,54.0,0
4984,11050,germany,42.0,0
4987,11055,united kingdom,104.0,0
4988,11056,netherlands,40.0,0
4990,11060,usa,47.0,0
4991,11061,australia,47.0,0
4994,11068,usa,65.0,0
5000,11089,united kingdom,51.0,0
5003,11102,canada,50.0,0
5005,11110,united kingdom,46.0,0
5008,11117,australia,41.0,0
5010,11126,usa,58.0,0
5011,11127,new zealand,55.0,0
5012,11128,australia,47.0,0
5014,11131,australia,53.0,0
5015,11133,netherlands,45.0,0
5017,11140,canada,46.0,0
5020,11145,usa,39.0,0
5021,11151,united kingdom,51.0,0
5023,11158,united kingdom,57.0,0
5024,11159,united kingdom,55.0,0
5026,11166,united kingdom,49.0,0
5027,11168,united kingdom,59.0,0
5029,11171,australia,50.0,0
5031,11175,usa,53.0,0
5033,11180,australia,40.0,0
5034,11182,united kingdom,40.0,0
5035,11184,usa,44.0,0
5036,11187,usa,60.0,0
5044,11203,canada,48.0,0
5047,11213,netherlands,48.0,0
5049,11218,united kingdom,40.0,0
5050,11220,usa,43.0,0
5051,11223,usa,42.0,0
5053,11232,usa,43.0,0
5057,11241,united kingdom,41.0,0
5058,11243,usa,50.0,0
5060,11248,brazil,48.0,0
5062,11253,united kingdom,52.0,0
5063,11255,usa,60.0,0
5066,11262,germany,39.0,0
5071,11281,united kingdom,48.0,0
5074,11287,usa,54.0,0
5076,11289,australia,50.0,0
5082,11298,usa,45.0,0
5083,11299,australia,42.0,0
5086,11304,usa,70.0,0
5089,11312,usa,56.0,0
5090,11313,usa,41.0,0
5094,11328,usa,51.0,0
5098,11335,new zealand,54.0,0
5099,11342,france,53.0,0
5100,11351,usa,59.0,0
5101,11352,usa,53.0,0
5102,11356,united kingdom,51.0,0
5103,11361,usa,43.0,0
5108,11374,usa,48.0,0
5109,11375,usa,41.0,0
5110,11378,usa,45.0,0
5113,11385,united kingdom,55.0,0
5114,11386,usa,64.0,0
5115,11387,usa,55.0,0
5116,11390,usa,93.0,0
5119,11398,united kingdom,70.0,0
5121,11406,usa,47.0,0
5124,11409,usa,55.0,0
5125,11410,usa,40.0,0
5126,11417,usa,50.0,0
5129,11423,usa,39.0,0
5130,11426,usa,55.0,0
5133,11433,usa,60.0,0
5135,11439,usa,42.0,0
5136,11445,canada,47.0,0
5138,11448,usa,56.0,0
5145,11466,australia,57.0,0
5147,11471,canada,54.0,0
5155,11490,canada,56.0,0
5158,11495,usa,59.0,0
5160,11498,usa,59.0,0
5164,11508,usa,60.0,0
5166,11511,united kingdom,63.0,0
5168,11516,usa,56.0,0
5170,11524,usa,50.0,0
5172,11534,usa,56.0,0
5173,11535,usa,71.0,0
5174,11537,netherlands,52.0,0
5177,11543,usa,45.0,0
5179,11545,usa,49.0,0
5181,11551,usa,68.0,0
5186,11559,usa,66.0,0
5187,11560,usa,56.0,0
5189,11563,united kingdom,57.0,0
5191,11568,australia,59.0,0
5192,11569,usa,55.0,0
5193,11571,usa,70.0,0
5194,11573,usa,42.0,0
5197,11581,usa,56.0,0
5198,11582,usa,44.0,0
5199,11583,australia,44.0,0
5200,11585,usa,80.0,0
5202,11587,usa,57.0,0
5203,11588,usa,55.0,0
5205,11594,usa,63.0,0
5207,11603,germany,44.0,0
5210,11610,australia,52.0,0
5211,11612,usa,60.0,0
5216,11625,usa,49.0,0
5217,11632,netherlands,54.0,0
5221,11637,usa,48.0,0
5226,11648,usa,60.0,0
5227,11649,usa,68.0,0
5228,11650,usa,48.0,0
5233,11670,usa,42.0,0
5249,11697,united kingdom,57.0,0
5250,11699,usa,42.0,0
5251,11700,usa,40.0,0
5252,11702,united kingdom,42.0,0
5256,11717,usa,50.0,0
5259,11722,australia,46.0,0
5266,11731,australia,42.0,0
5270,11740,usa,68.0,0
5274,11747,spain,39.0,0
5275,11750,germany,40.0,0
5280,11759,usa,48.0,0
5292,11780,usa,62.0,0
5295,11784,united kingdom,40.0,0
5300,11792,usa,52.0,0
5305,11806,usa,70.0,0
5314,11826,usa,52.0,0
5326,11850,usa,39.0,0
5327,11852,usa,62.0,0
5348,11910,usa,48.0,0
5354,11927,italy,48.0,0
5360,11935,usa,39.0,0
5363,11939,switzerland,45.0,0
5364,11940,usa,52.0,0
5366,11943,usa,55.0,0
5369,11947,usa,56.0,0
5370,11950,",",62.0,0
5371,11953,usa,60.0,0
5380,11980,canada,48.0,0
5381,11981,usa,44.0,0
5383,11986,italy,58.0,0
5385,11994,germany,54.0,0
5387,12001,usa,56.0,0
5398,12028,spain,45.0,0
5399,12032,norway,43.0,0
5408,12048,france,58.0,0
5410,12054,spain,43.0,0
5411,12056,spain,54.0,0
5412,12057,italy,47.0,0
5413,12058,italy,40.0,0
5418,12067,brazil,41.0,0
5422,12074,spain,39.0,0
5426,12078,spain,45.0,0
5428,12087,germany,49.0,0
5430,12090,australia,39.0,0
5431,12096,italy,40.0,0
5432,12098,italy,40.0,0
5434,12106,usa,53.0,0
5443,12129,usa,59.0,0
5444,12131,canada,47.0,0
5448,12139,usa,46.0,0
5449,12141,usa,46.0,0
5453,12148,spain,40.0,0
5455,12152,switzerland,49.0,0
5456,12155,new zealand,62.0,0
5462,12164,usa,49.0,0
5466,12178,germany,39.0,0
5467,12179,usa,42.0,0
5470,12183,united kingdom,62.0,0
5472,12188,portugal,39.0,0
5475,12196,spain,58.0,0
5492,12230,usa,46.0,0
5498,12244,usa,47.0,0
5500,12251,usa,65.0,0
5501,12252,usa,72.0,0
5502,12259,canada,52.0,0
5506,12264,usa,39.0,0
5515,12283,usa,66.0,0
5519,12293,usa,42.0,0
5530,12321,usa,60.0,0
5533,12325,usa,67.0,0
5540,12340,usa,43.0,0
5542,12344,usa,42.0,0
5546,12350,germany,51.0,0
5548,12352,usa,59.0,0
5554,12361,usa,41.0,0
5557,12370,usa,43.0,0
5565,12393,usa,71.0,0
5566,12395,usa,48.0,0
5576,12415,australia,58.0,0
5591,12447,usa,40.0,0
5594,12450,australia,40.0,0
5595,12451,usa,43.0,0
5611,12481,spain,43.0,0
5616,12497,united kingdom,47.0,0
5618,12501,usa,45.0,0
5620,12505,usa,40.0,0
5621,12506,usa,40.0,0
5622,12507,usa,40.0,0
5631,12536,usa,55.0,0
5633,12541,usa,64.0,0
5635,12543,usa,43.0,0
5637,12549,usa,49.0,0
5638,12552,usa,62.0,0
5642,12558,united kingdom,41.0,0
5643,12559,united kingdom,42.0,0
5648,12580,usa,72.0,0
5650,12587,usa,53.0,0
5651,12588,usa,45.0,0
5654,12596,usa,56.0,0
5655,12600,usa,60.0,0
5660,12606,canada,59.0,0
5664,12612,united kingdom,54.0,0
5665,12613,usa,55.0,0
5666,12621,usa,47.0,0
5670,12626,usa,42.0,0
5672,12628,australia,53.0,0
5674,12630,usa,39.0,0
5680,12642,usa,65.0,0
5682,12647,usa,41.0,0
5683,12649,australia,52.0,0
5686,12655,usa,41.0,0
5687,12658,usa,59.0,0
5688,12660,united kingdom,46.0,0
5693,12677,france,57.0,0
5694,12678,usa,43.0,0
5696,12684,germany,50.0,0
5698,12687,usa,43.0,0
5699,12688,usa,58.0,0
5701,12691,usa,57.0,0
5706,12706,usa,40.0,0
5709,12713,usa,41.0,0
5711,12716,usa,63.0,0
5712,12718,usa,44.0,0
5718,12732,united kingdom,62.0,0
5719,12738,spain,51.0,0
5724,12746,usa,49.0,0
5725,12747,finland,47.0,0
5727,12752,united kingdom,43.0,0
5728,12753,usa,50.0,0
5729,12755,usa,40.0,0
5737,12772,usa,46.0,0
5740,12790,australia,40.0,0
5742,12794,spain,46.0,0
5743,12797,usa,49.0,0
5746,12805,usa,47.0,0
5748,12807,usa,39.0,0
5758,12825,usa,42.0,0
5760,12827,australia,41.0,0
5764,12843,united kingdom,54.0,0
5768,12848,usa,49.0,0
5770,12857,spain,43.0,0
5773,12862,spain,50.0,0
5787,12887,new zealand,57.0,0
5788,12888,united kingdom,53.0,0
5790,12892,usa,50.0,0
5792,12901,united kingdom,46.0,0
5796,12915,usa,42.0,0
5801,12923,usa,39.0,0
5807,12946,spain,51.0,0
5811,12952,spain,42.0,0
5813,12955,australia,40.0,0
5821,12974,india,46.0,0
5835,13011,usa,64.0,0
5838,13016,brazil,54.0,0
5839,13018,usa,49.0,0
5843,13024,usa,47.0,0
5848,13036,usa,52.0,0
5856,13047,usa,39.0,0
5857,13050,australia,47.0,0
5860,13055,usa,54.0,0
5862,13059,usa,47.0,0
5866,13069,mexico,42.0,0
5867,13070,mexico,42.0,0
5870,13077,usa,57.0,0
5871,13078,usa,50.0,0
5872,13081,portugal,101.0,0
5873,13084,usa,44.0,0
5893,13112,portugal,44.0,0
5896,13118,usa,58.0,0
5897,13119,australia,47.0,0
5901,13124,brazil,47.0,0
5906,13143,france,43.0,0
5907,13145,denmark,64.0,0
5910,13154,usa,46.0,0
5911,13157,france,40.0,0
5923,13187,usa,45.0,0
5925,13193,canada,41.0,0
5927,13195,usa,55.0,0
5932,13203,united kingdom,40.0,0
5933,13204,netherlands,41.0,0
5935,13208,spain,52.0,0
5938,13213,spain,41.0,0
5941,13222,canada,43.0,0
5942,13224,usa,55.0,0
5943,13228,usa,44.0,0
5944,13230,france,51.0,0
5945,13232,united kingdom,50.0,0
5950,13242,usa,58.0,0
5951,13243,canada,62.0,0
5952,13247,canada,40.0,0
5959,13265,usa,53.0,0
5960,13266,australia,42.0,0
5961,13267,usa,44.0,0
5967,13278,usa,47.0,0
5969,13282,usa,63.0,0
5970,13283,usa,56.0,0
5971,13284,romania,69.0,0
5973,13288,usa,50.0,0
5982,13302,usa,43.0,0
5985,13306,spain,62.0,0
5989,13314,usa,58.0,0
5990,13316,germany,49.0,0
5992,13318,united kingdom,61.0,0
5994,13321,germany,58.0,0
5996,13326,united kingdom,57.0,0
5998,13329,germany,41.0,0
6007,13348,united kingdom,63.0,0
6022,13379,usa,45.0,0
6023,13382,spain,50.0,0
6025,13388,spain,44.0,0
6028,13396,united kingdom,52.0,0
6045,13431,united kingdom,47.0,0
6046,13433,australia,63.0,0
6052,13450,italy,40.0,0
6056,13457,chile,47.0,0
6062,13466,usa,39.0,0
6065,13470,usa,51.0,0
6069,13476,usa,53.0,0
6081,13500,switzerland,57.0,0
6082,13501,canada,44.0,0
6084,13507,australia,42.0,0
6088,13513,usa,51.0,0
6089,13514,italy,43.0,0
6090,13515,usa,48.0,0
6091,13519,usa,96.0,0
6096,13526,canada,44.0,0
6097,13529,usa,47.0,0
6099,13531,usa,41.0,0
6103,13538,portugal,41.0,0
6105,13544,usa,39.0,0
6106,13547,united kingdom,54.0,0
6115,13572,norway,44.0,0
6127,13592,canada,49.0,0
6128,13593,usa,46.0,0
6135,13614,portugal,67.0,0
6141,13639,mexico,49.0,0
6146,13649,usa,62.0,0
6147,13650,usa,50.0,0
6148,13651,france,52.0,0
6149,13654,australia,68.0,0
6151,13656,usa,56.0,0
6152,13658,usa,64.0,0
6164,13689,usa,57.0,0
6165,13693,usa,42.0,0
6177,13720,usa,40.0,0
6178,13724,usa,44.0,0
6179,13726,usa,44.0,0
6181,13729,usa,56.0,0
6182,13730,germany,42.0,0
6184,13732,usa,64.0,0
6187,13740,usa,45.0,0
6188,13743,usa,62.0,0
6189,13744,usa,65.0,0
6190,13746,usa,45.0,0
6192,13748,usa,43.0,0
6193,13750,australia,40.0,0
6195,13752,usa,57.0,0
6200,13759,usa,62.0,0
6201,13760,usa,84.0,0
6203,13762,usa,58.0,0
6205,13767,usa,42.0,0
6206,13769,usa,53.0,0
6212,13778,spain,44.0,0
6217,13789,spain,42.0,0
6219,13791,usa,39.0,0
6220,13796,spain,42.0,0
6221,13800,usa,47.0,0
6224,13811,usa,41.0,0
6229,13826,brazil,47.0,0
6233,13830,usa,39.0,0
6234,13836,usa,69.0,0
6236,13841,usa,43.0,0
6242,13853,usa,57.0,0
6243,13854,usa,50.0,0
6247,13868,germany,40.0,0
6248,13869,italy,41.0,0
6251,13876,germany,41.0,0
6257,13891,usa,58.0,0
6260,13901,usa,53.0,0
6262,13903,usa,57.0,0
6264,13906,usa,66.0,0
6265,13908,usa,52.0,0
6266,13910,netherlands,61.0,0
6276,13929,usa,39.0,0
6279,13934,united kingdom,54.0,0
6282,13941,usa,60.0,0
6283,13944,australia,48.0,0
6287,13964,usa,50.0,0
6289,13967,france,53.0,0
6290,13969,france,48.0,0
6295,13979,spain,41.0,0
6297,13981,spain,44.0,0
6303,13994,usa,44.0,0
6309,14001,usa,69.0,0
6310,14002,canada,43.0,0
6322,14019,iran,50.0,0
6327,14026,mexico,42.0,0
6328,14027,australia,64.0,0
6329,14028,usa,39.0,0
6338,14046,usa,68.0,0
6340,14050,usa,71.0,0
6341,14059,usa,64.0,0
6342,14064,spain,47.0,0
6345,14071,usa,70.0,0
6348,14076,switzerland,56.0,0
6349,14077,canada,60.0,0
6350,14078,usa,52.0,0
6352,14088,usa,51.0,0
6353,14091,usa,41.0,0
6356,14099,germany,39.0,0
6358,14102,mexico,50.0,0
6359,14104,usa,40.0,0
6361,14106,canada,69.0,0
6363,14108,usa,40.0,0
6366,14115,usa,45.0,0
6367,14118,spain,51.0,0
6374,14128,usa,49.0,0
6375,14130,united kingdom,41.0,0
6379,14137,united kingdom,52.0,0
6382,14145,germany,45.0,0
6385,14153,usa,41.0,0
6392,14166,germany,47.0,0
6394,14168,spain,39.0,0
6396,14178,australia,51.0,0
6398,14186,mexico,65.0,0
6399,14187,usa,46.0,0
6408,14198,usa,44.0,0
6410,14203,australia,76.0,0
6411,14205,spain,40.0,0
6413,14212,usa,46.0,0
6414,14214,usa,73.0,0
6417,14221,united kingdom,43.0,0
6418,14225,usa,44.0,0
6425,14244,usa,58.0,0
6430,14263,usa,59.0,0
6431,14264,usa,63.0,0
6432,14266,canada,71.0,0
6433,14268,usa,65.0,0
6435,14270,usa,62.0,0
6438,14275,usa,48.0,0
6439,14278,united kingdom,46.0,0
6440,14284,usa,62.0,0
6441,14288,usa,52.0,0
6442,14291,usa,62.0,0
6444,14294,australia,49.0,0
6446,14299,usa,42.0,0
6447,14300,united kingdom,41.0,0
6448,14301,usa,54.0,0
6449,14303,usa,48.0,0
6450,14307,usa,51.0,0
6451,14311,usa,49.0,0
6453,14313,canada,42.0,0
6456,14322,usa,39.0,0
6457,14324,canada,66.0,0
6458,14325,canada,66.0,0
6461,14331,usa,66.0,0
6462,14333,canada,49.0,0
6463,14334,usa,59.0,0
6467,14340,usa,39.0,0
6468,14341,usa,53.0,0
6469,14342,usa,51.0,0
6472,14347,united kingdom,46.0,0
6473,14352,usa,53.0,0
6474,14356,portugal,48.0,0
6479,14370,usa,50.0,0
6481,14375,chile,44.0,0
6484,14380,spain,41.0,0
6492,14396,netherlands,46.0,0
6493,14397,canada,41.0,0
6494,14401,usa,54.0,0
6498,14410,usa,58.0,0
6500,14420,usa,70.0,0
6502,14432,usa,49.0,0
6505,14440,united kingdom,63.0,0
6510,14460,canada,47.0,0
6518,14476,usa,43.0,0
6519,14478,australia,60.0,0
6531,14510,united kingdom,44.0,0
6540,14531,spain,44.0,0
6541,14534,usa,57.0,0
6546,14547,china,49.0,0
6549,14551,spain,48.0,0
6563,14584,usa,39.0,0
6567,14590,usa,49.0,0
6568,14591,switzerland,46.0,0
6570,14596,usa,46.0,0
6576,14615,australia,59.0,0
6584,14632,australia,46.0,0
6587,14636,usa,55.0,0
6589,14639,spain,47.0,0
6607,14690,usa,53.0,0
6629,14721,usa,60.0,0
6633,14730,usa,46.0,0
6634,14731,usa,49.0,0
6648,14760,usa,60.0,0
6653,14774,usa,52.0,0
6658,14785,new zealand,40.0,0
6666,14798,usa,56.0,0
6672,14811,usa,55.0,0
6676,14817,united kingdom,48.0,0
6678,14823,usa,62.0,0
6681,14829,australia,61.0,0
6682,14833,usa,52.0,0
6684,14838,iran,52.0,0
6694,14857,usa,56.0,0
6697,14860,usa,42.0,0
6700,14863,united kingdom,63.0,0
6701,14864,spain,50.0,0
6721,14909,usa,52.0,0
6724,14913,germany,40.0,0
6727,14919,spain,42.0,0
6728,14921,spain,43.0,0
6733,14936,usa,44.0,0
6746,14967,usa,64.0,0
6748,14971,usa,54.0,0
6750,14973,usa,50.0,0
6754,14979,usa,41.0,0
6755,14983,australia,54.0,0
6756,14986,usa,59.0,0
6758,14990,germany,49.0,0
6761,14993,netherlands,46.0,0
6765,14999,malaysia,44.0,0
6767,15009,united kingdom,56.0,0
6775,15022,usa,44.0,0
6778,15033,usa,42.0,0
6781,15039,chile,59.0,0
6782,15041,canada,57.0,0
6783,15042,usa,57.0,0
6785,15048,usa,46.0,0
6794,15072,usa,59.0,0
6795,15073,usa,61.0,0
6809,15097,germany,39.0,0
6810,15104,spain,43.0,0
6813,15109,united kingdom,57.0,0
6818,15119,italy,46.0,0
6819,15121,usa,54.0,0
6822,15124,spain,60.0,0
6823,15126,usa,49.0,0
6824,15129,germany,46.0,0
6829,15141,usa,44.0,0
6830,15143,usa,58.0,0
6840,15179,usa,54.0,0
6841,15180,mexico,39.0,0
6850,15195,usa,43.0,0
6852,15199,australia,41.0,0
6854,15204,spain,46.0,0
6855,15206,brazil,52.0,0
