,uid,isbn,rating
1155,190288,0061020710,10
1156,233906,0061020710,5
1157,241627,0061020710,7
1158,20453,0061092819,7
1159,113322,0064471047,2
1160,118606,0064471047,10
1161,168376,0064471047,9
1162,72109,0064472264,9
1163,122303,0064472264,7
1164,36933,0066238501,10
1165,46910,0066238501,10
1166,8633,014028009X,9
1167,16345,014028009X,9
1168,20351,014028009X,8
1169,23340,014028009X,5
1170,59457,014028009X,8
1171,63965,014028009X,8
1172,84720,014028009X,8
1173,95269,014028009X,6
1174,113883,014028009X,9
1175,129842,014028009X,6
1176,145332,014028009X,8
1177,199113,014028009X,4
1178,233225,014028009X,10
1179,246352,014028009X,8
1180,269831,014028009X,7
1181,85305,014100018X,8
1182,94151,014100018X,5
1183,106885,014100018X,8
1184,117435,014100018X,9
1185,118055,014100018X,9
1186,201952,014100018X,8
1187,66229,0141301066,10
1188,167011,0141301066,9
1189,2388,0142001740,6
1190,6704,0142001740,10
1191,7874,0142001740,9
1192,11474,0142001740,10
1193,15179,0142001740,9
1194,17721,0142001740,8
1195,33249,0142001740,10
1196,36491,0142001740,6
1197,37760,0142001740,8
1198,41910,0142001740,10
1199,50416,0142001740,9
1200,62577,0142001740,10
1201,67734,0142001740,9
1202,68082,0142001740,9
1203,72303,0142001740,9
1204,83584,0142001740,8
1205,84257,0142001740,9
1206,91420,0142001740,8
1207,92048,0142001740,10
1208,96623,0142001740,8
1209,98908,0142001740,5
1210,99159,0142001740,7
1211,103475,0142001740,8
1212,104816,0142001740,8
1213,106937,0142001740,10
1214,107654,0142001740,9
1215,108981,0142001740,10
1216,118347,0142001740,10
1217,121114,0142001740,9
1218,127836,0142001740,10
1219,129213,0142001740,8
1220,129526,0142001740,8
1221,129777,0142001740,10
1222,133256,0142001740,8
1223,137065,0142001740,9
1224,138146,0142001740,10
1225,143342,0142001740,6
1226,143413,0142001740,9
1227,156651,0142001740,9
1228,170574,0142001740,8
1229,170882,0142001740,7
1230,173935,0142001740,8
1231,174998,0142001740,6
1232,188909,0142001740,8
1233,206655,0142001740,7
1234,212579,0142001740,10
1235,216935,0142001740,10
1236,226689,0142001740,8
1237,238014,0142001740,8
1238,246923,0142001740,4
1239,250894,0142001740,6
1240,251478,0142001740,8
1241,254174,0142001740,7
1242,256860,0142001740,8
1243,261731,0142001740,8
1244,261819,0142001740,9
1245,272924,0142001740,4
1246,277803,0142001740,8
1247,277958,0142001740,9
1248,278541,0142001740,9
1249,49556,014230218X,7
1250,23705,0312151144,5
1251,3079,0312305060,8
1252,12307,0312305060,8
1253,13766,0312305060,9
1254,55066,0312305060,8
1255,95445,0312305060,10
1256,103944,0312305060,5
1257,112807,0312305060,7
1258,117859,0312305060,7
1259,120048,0312305060,6
1260,122232,0312305060,8
1261,129680,0312305060,8
1262,154954,0312305060,8
1263,158621,0312305060,5
1264,162068,0312305060,8
1265,169052,0312305060,10
1266,177316,0312305060,6
1267,183047,0312305060,8
1268,186749,0312305060,5
1269,193834,0312305060,9
1270,206655,0312305060,6
1271,211551,0312305060,7
1272,225188,0312305060,8
1273,245026,0312305060,8
1274,245179,0312305060,8
1275,253052,0312305060,9
1276,271955,0312305060,9
1277,121101,0312890044,6
1278,81610,0345350499,9
1279,123727,0345350499,7
1280,171967,0345350499,9
1281,190448,0345350499,9
1282,192306,0345350499,10
1283,199616,0345350499,8
1284,261996,0345350499,10
1285,271279,0345350499,10
1286,15241,0345384466,9
1287,21311,0345384466,10
1288,78795,0345384466,5
1289,138106,0345384466,9
1290,142977,0345384466,8
1291,167628,0345384466,7
1292,240810,0345384466,6
1293,247933,0345384466,10
1294,257476,0345384466,10
1295,261387,0345384466,9
1296,272510,0345384466,9
1297,38979,0345387651,7
1298,41862,0345387651,8
1299,62455,0345387651,10
1300,64260,0345387651,8
1301,81906,0345387651,7
1302,90446,0345387651,10
1303,169383,0345387651,10
1304,193906,0345387651,8
1305,206104,0345387651,8
1306,207456,0345387651,8
1307,208480,0345387651,7
1308,236432,0345387651,10
1309,239681,0345387651,10
1310,244884,0345387651,3
1311,252289,0345387651,10
1312,254503,0345387651,8
1313,274103,0345387651,7
1314,205211,034543014X,8
1315,17757,0373218400,5
1316,64146,0373218400,8
1317,64180,0373218400,8
1318,67786,0373218400,9
1319,111680,0373218400,10
1320,194513,0373218400,8
1321,226976,0373218400,7
1322,232734,0373218400,8
1323,5346,0375724370,9
1324,36918,0375724370,3
1325,75745,0375724370,8
1326,154630,0375724370,5
1327,166467,0375724370,8
1328,175645,0375724370,5
1329,193668,0375724370,9
1330,196646,0375724370,7
1331,216502,0375724370,8
1332,219908,0375724370,8
1333,268926,0375724370,5
1334,67887,0380730448,8
1335,15479,0380789019,6
1336,24223,0380789019,8
1337,75173,0380789019,7
1338,110599,0380789019,8
1339,116838,0380789019,8
1340,132303,0380789019,9
1341,135845,0380789019,8
1342,141579,0380789019,7
1343,143419,0380789019,9
1344,145324,0380789019,6
1345,202783,0380789019,9
1346,211174,0380789019,6
1347,229216,0380789019,9
1348,235214,0380789019,8
1349,235860,0380789019,10
1350,248649,0380789019,9
1351,251751,0380789019,8
1352,252066,0380789019,8
1353,257163,0380789019,8
1354,268784,0380789019,8
1355,273341,0380789019,8
1356,277884,0380789019,7
1357,4077,0380789035,8
1358,6884,0380789035,8
1359,25909,0380789035,10
1360,26501,0380789035,8
1361,48575,0380789035,10
1362,63317,0380789035,10
1363,70055,0380789035,9
1364,84942,0380789035,8
1365,102327,0380789035,7
1366,106257,0380789035,9
1367,115833,0380789035,9
1368,120350,0380789035,8
1369,128413,0380789035,8
1370,155920,0380789035,10
1371,163382,0380789035,4
1372,165778,0380789035,8
1373,166992,0380789035,7
1374,170704,0380789035,7
1375,174776,0380789035,9
1376,176852,0380789035,7
1377,181514,0380789035,10
1378,185676,0380789035,6
1379,196569,0380789035,8
1380,199166,0380789035,8
1381,207059,0380789035,9
1382,223510,0380789035,8
1383,227055,0380789035,8
1384,228837,0380789035,10
1385,250940,0380789035,8
1386,254121,0380789035,10
1387,260986,0380789035,10
1388,268788,0380789035,9
1389,275429,0380789035,9
1390,51521,0380973650,8
1391,153669,0380973650,8
1392,169101,0380973650,8
1393,183027,0380973650,5
1394,194316,0380977788,9
1395,171954,038097827X,9
1396,67064,038533348X,8
1397,115231,038533348X,8
1398,121180,038533348X,7
1399,142746,038533348X,10
1400,242983,038533348X,6
1401,54866,0399146431,8
1402,86077,0399146431,9
1403,91490,0399146431,9
1404,111291,0399146431,8
1405,131026,0399146431,9
1406,204381,0399146431,8
1407,235806,0399146431,10
1408,1359,0399501487,7
1409,21187,0399501487,8
1410,43479,0399501487,8
1411,64457,0399501487,5
1412,100510,0399501487,9
1413,121383,0399501487,6
1414,124274,0399501487,8
1415,155960,0399501487,9
1416,233901,0399501487,7
1417,234723,0399501487,8
1418,237376,0399501487,5
1419,239426,0399501487,6
1420,250509,0399501487,7
1421,254858,0399501487,8
1422,277764,0399501487,9
1423,96749,0413537900,8
1424,191128,0413537900,8
1425,194544,0413537900,7
1426,198211,0413537900,10
1427,216291,0413537900,9
1428,240139,0413537900,8
1429,29413,0439064864,8
1430,118629,0439064864,8
1431,130297,0439064864,10
1432,168038,0439064864,10
1433,179099,0439064864,9
1434,185282,0439064864,10
1435,189557,0439064864,10
1436,190448,0439064864,8
1437,245666,0439064864,10
1438,254086,0439064864,10
1439,3300,0439136350,10
1440,52683,0439136350,10
1441,56933,0439136350,8
1442,115701,0439136350,10
1443,128571,0439136350,10
1444,168038,0439136350,10
1445,173808,0439136350,5
1446,185282,0439136350,10
1447,189557,0439136350,10
1448,190448,0439136350,8
1449,213256,0439136350,10
1450,216693,0439136350,10
1451,240461,0439136350,5
1452,245666,0439136350,10
1453,245910,0439136350,6
1454,254086,0439136350,10
1455,259877,0439136350,7
1456,261077,0439136350,7
1457,27853,0439139597,10
1458,71232,0439139597,9
1459,103488,0439139597,10
1460,153971,0439139597,9
1461,183903,0439139597,9
1462,189557,0439139597,10
1463,190448,0439139597,8
1464,208199,0439139597,8
1465,213256,0439139597,10
1466,213718,0439139597,10
1467,240121,0439139597,7
1468,245666,0439139597,10
1469,248015,0439139597,8
1470,254086,0439139597,10
1471,22241,043935806X,8
1472,29482,043935806X,7
1473,38906,043935806X,10
1474,45035,043935806X,10
1475,53759,043935806X,9
1476,54429,043935806X,10
1477,68643,043935806X,5
1478,94549,043935806X,10
1479,120740,043935806X,9
1480,126829,043935806X,9
1481,138815,043935806X,10
1482,164048,043935806X,10
1483,169507,043935806X,10
1484,190953,043935806X,10
1485,196288,043935806X,10
1486,213256,043935806X,10
1487,229687,043935806X,9
1488,240570,043935806X,10
1489,247452,043935806X,8
1490,260719,043935806X,10
1491,262568,043935806X,7
1492,265562,043935806X,9
1493,269331,043935806X,7
1494,109140,0439510112,10
1495,5055,0440211263,6
1496,23185,0440211263,9
1497,122889,0440211263,6
1498,127720,0440211263,7
1499,139548,0440211263,8
1500,180684,0440211263,10
1501,187930,0440211263,8
1502,198604,0440211263,8
1503,217136,0440211263,7
1504,238091,0440211263,6
1505,6472,0440241413,8
1506,26979,0440241413,4
1507,30138,0440241413,7
1508,73578,0440241413,7
1509,81741,0440241413,7
1510,106101,0440241413,8
1511,165366,0440241413,4
1512,246407,0440241413,8
1513,129417,0440419468,8
1514,29997,0440967694,6
1515,57910,0440967694,10
1516,88096,0440967694,9
1517,89472,0440967694,10
1518,193641,0440967694,9
1519,277794,0440967694,8
1520,999,0441003257,7
1521,33458,0441003257,7
1522,46349,0441003257,3
1523,59344,0441003257,10
1524,71344,0441003257,8
1525,76607,0441003257,10
1526,92037,0441003257,9
1527,94181,0441003257,8
1528,95431,0441003257,8
1529,96444,0441003257,10
1530,97938,0441003257,8
1531,98786,0441003257,5
1532,98900,0441003257,3
1533,101167,0441003257,9
1534,106529,0441003257,10
1535,151267,0441003257,10
1536,206668,0441003257,5
1537,227551,0441003257,8
1538,241771,0441003257,10
1539,242581,0441003257,8
1540,252036,0441003257,10
1541,185720,0441172695,8
1542,81788,0446350109,7
1543,101944,0446350109,8
1544,213057,0446350109,10
1545,175993,0446354678,6
1546,90456,0446364762,6
1547,193557,0446364762,8
1548,199444,0446364762,7
1549,223006,0446364762,6
1550,45114,0451137965,7
1551,57166,0451137965,6
1552,59086,0451137965,8
1553,95269,0451137965,6
1554,213782,0451137965,9
1555,252199,0451137965,7
1556,264264,0451137965,5
1557,127261,0451167317,10
1558,250736,0451167317,7
1559,109544,0451406176,5
1560,1214,0451522389,8
1561,2198,0451524934,10
1562,48453,0451524934,9
1563,54290,0451524934,8
1564,64922,0451524934,8
1565,103636,0451524934,7
1566,144121,0451524934,8
1567,166731,0451524934,8
1568,218140,0451524934,9
1569,255347,0451524934,8
1570,263307,0451524934,10
1571,22422,0451526279,8
1572,10047,0451526341,9
1573,20082,0451526341,10
1574,62302,0451526341,10
1575,83404,0451526341,7
1576,90744,0451526341,8
1577,94896,0451526341,9
1578,107341,0451526341,9
1579,196754,0451526341,8
1580,234240,0451526341,7
1581,251444,0451526341,10
1582,253261,0451526341,7
1583,256052,0451526341,8
1584,269245,0451526341,10
1585,3005,0452277337,5
1586,13503,0452277337,10
1587,100721,0452277337,8
1588,277641,0452277337,8
1589,80089,0515130923,8
1590,106674,0515130923,7
1591,156988,0515130923,8
1592,6169,051513287X,7
1593,111635,051513287X,10
1594,194577,051513287X,8
1595,196885,051513287X,8
1596,17184,0553250531,10
1597,45074,0553250531,10
1598,68809,0553250531,9
1599,82188,0553250531,3
1600,97847,0553250531,5
1601,25780,0553265741,7
1602,118590,0553265741,8
1603,199101,0553265741,8
1604,207991,0553265741,8
1605,233177,0553265741,8
1606,52897,0553280589,8
1607,53084,0553280589,7
1608,60874,0553280589,8
1609,132874,0553280589,10
1610,159489,0571197639,10
1611,271623,0571197639,7
1612,86495,0590353403,9
1613,89569,0590353403,5
1614,92494,0590353403,10
1615,95758,0590353403,10
1616,103801,0590353403,10
1617,148185,0590353403,10
1618,153971,0590353403,8
1619,185282,0590353403,10
1620,189557,0590353403,10
1621,190448,0590353403,8
1622,245666,0590353403,10
1623,254086,0590353403,10
1624,264674,0590353403,10
1625,266481,0590353403,8
1626,276024,0590353403,9
1627,48033,059043893X,10
1628,127629,059043893X,10
1629,6168,0618002219,10
1630,69466,0618002219,10
1631,114604,0618002219,9
1632,277619,0618002219,8
1633,74792,0618002227,8
1634,33706,0671525743,7
1635,49377,0671525743,6
1636,60967,0671525743,9
1637,93398,0671525743,6
1638,119223,0671525743,5
1639,242202,0671525743,8
1640,242631,0671525743,6
1641,1535,067976402X,10
1642,4732,067976402X,9
1643,6392,067976402X,10
1644,7119,067976402X,9
1645,30865,067976402X,9
1646,52845,067976402X,6
1647,54783,067976402X,6
1648,79444,067976402X,9
1649,91869,067976402X,10
1650,95916,067976402X,8
1651,103504,067976402X,8
1652,103526,067976402X,9
1653,113044,067976402X,9
1654,120411,067976402X,9
1655,123051,067976402X,9
1656,124158,067976402X,10
1657,124321,067976402X,8
1658,125579,067976402X,8
1659,125888,067976402X,5
1660,126881,067976402X,7
1661,128207,067976402X,7
1662,128403,067976402X,8
1663,128753,067976402X,5
1664,143121,067976402X,10
1665,144206,067976402X,8
1666,145468,067976402X,9
1667,147734,067976402X,8
1668,152820,067976402X,6
1669,154742,067976402X,7
1670,156287,067976402X,7
1671,156479,067976402X,8
1672,159092,067976402X,8
1673,163999,067976402X,8
1674,168263,067976402X,5
1675,177737,067976402X,8
1676,190512,067976402X,8
1677,192820,067976402X,8
1678,193749,067976402X,10
1679,201259,067976402X,10
1680,203751,067976402X,8
1681,208152,067976402X,9
1682,208187,067976402X,7
1683,212857,067976402X,7
1684,215026,067976402X,8
1685,215161,067976402X,6
1686,217473,067976402X,5
1687,218809,067976402X,7
1688,220441,067976402X,9
1689,222708,067976402X,9
1690,233309,067976402X,8
1691,233315,067976402X,7
1692,233633,067976402X,8
1693,240252,067976402X,8
1694,255487,067976402X,8
1695,258871,067976402X,8
1696,264553,067976402X,10
1697,277997,067976402X,8
1698,147138,0679879242,7
1699,168058,0679879242,10
1700,184235,0679879242,8
1701,221960,0679879242,9
1702,243397,0679879242,8
1703,221960,0679879250,9
1704,7507,0684872153,8
1705,9902,0684872153,7
1706,22828,0684872153,8
1707,44910,0684872153,9
1708,69382,0684872153,8
1709,69597,0684872153,7
1710,77222,0684872153,9
1711,88825,0684872153,5
1712,89402,0684872153,9
1713,95881,0684872153,10
1714,108496,0684872153,9
1715,117328,0684872153,8
1716,166737,0684872153,5
1717,182821,0684872153,6
1718,203516,0684872153,8
1719,210275,0684872153,10
1720,220118,0684872153,4
1721,226215,0684872153,9
1722,231305,0684872153,8
1723,233931,0684872153,8
1724,242884,0684872153,9
1725,247059,0684872153,3
1726,247336,0684872153,10
1727,258982,0684872153,6
1728,259041,0684872153,8
1729,269556,0684872153,10
1730,2250,0684874350,8
1731,2271,0684874350,10
1732,10630,0684874350,9
1733,13231,0684874350,8
1734,23772,0684874350,10
1735,31436,0684874350,5
1736,46920,0684874350,8
1737,82414,0684874350,8
1738,102812,0684874350,10
1739,107911,0684874350,8
1740,116000,0684874350,9
1741,138518,0684874350,7
1742,145703,0684874350,9
1743,173280,0684874350,9
1744,182055,0684874350,8
1745,197973,0684874350,5
1746,231672,0684874350,8
1747,262713,0684874350,8
1748,252110,0963094424,9
1749,169119,1551667959,10
1750,15883,0374270325,9
1751,65935,0374270325,8
1752,278085,0374270325,7
1753,66832,0375719180,8
1754,83090,0375719180,8
1755,120665,0375719180,9
1756,155519,0375719180,10
1757,175446,0375719180,8
1758,212909,0375719180,8
1759,256,0440235502,9
1760,9876,0440235502,8
1761,52400,0440235502,10
1762,102726,0440235502,7
1763,222978,0440235502,10
1764,235872,0440235502,10
1765,242873,0440235502,9
1766,276273,0440235502,8
1767,263099,0060977477,7
1768,62561,0345391691,10
1769,225248,0345391691,7
1770,196648,0670856045,7
1771,273,0671649949,6
1772,278,0590431110,6
1773,289,0064470113,7
1774,289,0553571486,6
1775,300,0312963009,5
1776,82003,0312963009,8
1777,108444,0312963009,3
1778,300,0345430476,5
1779,300,0380728729,5
1780,131178,0380728729,8
1781,300,038081840X,5
1782,300,0449912302,9
1783,300,055329198X,5
1784,300,0671018930,5
1785,300,0812541642,5
1786,302,0312988699,4
1787,75809,0486282112,7
1788,119583,0486282112,8
1789,198314,0486282112,9
1790,245237,0486282112,7
1791,252227,0486282112,8
1792,194174,0345371984,9
1793,332,0380730138,6
1794,5296,0380730138,6
1795,54167,0380730138,8
1796,59894,0380730138,5
1797,77500,0380730138,6
1798,100274,0380730138,8
1799,118172,0380730138,5
1800,121868,0380730138,5
1801,122186,0380730138,7
1802,143353,0380730138,6
1803,156605,0380730138,5
1804,192088,0380730138,4
1805,208667,0380730138,10
1806,215803,0380730138,7
1807,221917,0380730138,8
1808,244570,0380730138,10
1809,252529,0380730138,5
1810,260803,0380730138,5
1811,273473,0380730138,5
1812,18745,0425120279,8
1813,76821,0425120279,9
1814,137068,0425120279,7
1815,195898,0425120279,9
1816,220089,0425120279,7
1817,345,067153484X,6
1818,214434,067153484X,6
1819,128652,0771076002,8
1820,68683,0060188731,10
1821,69903,0060188731,3
1822,72968,0060188731,8
1823,116191,0060188731,9
1824,168749,0060188731,8
1825,192707,0060188731,9
1826,242220,0060188731,9
1827,270758,0060188731,9
1828,22229,0380704587,6
1829,143049,0380704587,8
1830,259922,038542471X,7
1831,200487,0449005410,6
1832,230641,0449005410,10
1833,254919,0449207544,9
1834,102431,0515128554,8
1835,136215,0515128554,10
1836,256248,0515128554,10
1837,273603,0515128554,9
1838,112313,0517577402,3
1839,274709,0590450875,8
1840,8317,067103619X,7
1841,47900,067103619X,7
1842,53027,067103619X,8
1843,35598,0743411269,8
1844,154223,0743411269,4
1845,165215,0743411269,9
1846,170847,0743411269,7
1847,176074,0743411269,8
1848,194177,0743411269,9
1849,233112,0743411269,8
1850,75018,0767905938,10
1851,166812,0767905938,8
1852,231847,0767905938,8
1853,55251,0156528207,10
1854,94688,0156528207,8
1855,96764,0156528207,10
1856,97318,0156528207,10
1857,110785,0156528207,10
1858,139902,0156528207,6
1859,173508,0156528207,10
1860,180458,0156528207,7
1861,234767,0156528207,10
1862,274385,0785815147,8
1863,19648,0671867113,10
