,uid,location,age,cluster
13458,31117,indonesia,19.0,2
13492,31203,south africa,13.0,2
13532,31339,austria,48.0,2
13571,31453,sweden,33.0,2
13588,31504,paraguay,38.0,2
13606,31555,sweden,41.0,2
13608,31559,greece,30.0,2
13635,31629,israel,65.0,2
13659,31703,thailand,55.0,2
13664,31716,south africa,63.0,2
13683,31764,greece,27.0,2
13696,31798,indonesia,31.0,2
13697,31799,singapore,28.0,2
13702,31812,bolivia,26.0,2
13718,31864,austria,43.0,2
13726,31888,south africa,13.0,2
13787,32059,pakistan,27.0,2
13823,32156,japan,31.0,2
13846,32210,greece,31.0,2
13909,32368,costa rica,26.0,2
13918,32382,singapore,14.0,2
13934,32422,"portugal""",21.0,2
13954,32465,chile,26.0,2
13962,32482,singapore,22.0,2
13970,32499,macedonia,53.0,2
14010,32581,yugoslavia,27.0,2
14011,32584,argentina,38.0,2
14027,32612,greece,25.0,2
14032,32620,singapore,26.0,2
14059,32679,indonesia,23.0,2
14062,32684,hungary,35.0,2
14068,32696,austria,22.0,2
14088,32737,denmark,32.0,2
14104,32763,ireland,28.0,2
14153,32896,singapore,18.0,2
14173,32940,luxembourg,24.0,2
14211,33045,yugoslavia,36.0,2
14220,33064,poland,23.0,2
14226,33076,argentina,21.0,2
14256,33149,panama,40.0,2
14259,33154,ireland,39.0,2
14273,33186,denmark,27.0,2
14276,33189,saudi arabia,45.0,2
14296,33229,yugoslavia,29.0,2
14357,33380,israel,26.0,2
14379,33427,greece,35.0,2
14418,33508,romania,21.0,2
14420,33511,romania,23.0,2
14434,33550,afghanistan,35.0,2
14467,33627,ireland,16.0,2
14509,33718,ireland,22.0,2
14516,33729,south africa,36.0,2
14534,33780,ireland,39.0,2
14551,33819,singapore,30.0,2
14552,33820,singapore,30.0,2
14554,33827,greece,30.0,2
14585,33926,south africa,44.0,2
14640,34061,austria,39.0,2
14667,34122,pakistan,26.0,2
14672,34142,sweden,25.0,2
14680,34165,slovenia,33.0,2
14714,34241,denmark,27.0,2
14780,34376,ireland,26.0,2
14789,34393,romania,29.0,2
14801,34420,sweden,48.0,2
14842,34484,croatia,27.0,2
14911,34662,bulgaria,24.0,2
14988,34856,argentina,22.0,2
14993,34862,españa,43.0,2
15002,34889,croatia,39.0,2
15011,34913,argentina,28.0,2
15015,34919,peru,33.0,2
15023,34929,argentina,25.0,2
15049,34978,romania,25.0,2
15074,35044,costa rica,32.0,2
15144,35223,chile,19.0,2
15152,35246,denmark,42.0,2
15188,35344,israel,14.0,2
15218,35408,indonesia,31.0,2
15221,35411,ukraine,21.0,2
15247,35489,austria,63.0,2
15254,35513,austria,42.0,2
15332,35680,czech republic,35.0,2
15352,35753,luxembourg,23.0,2
15400,35867,ireland,35.0,2
15439,35947,malta,37.0,2
15449,35975,argentina,19.0,2
15477,36022,sweden,32.0,2
15493,36053,singapore,39.0,2
15498,36069,chile,36.0,2
15522,36133,austria,37.0,2
15561,36215,nigeria,20.0,2
15562,36216,nigeria,30.0,2
15563,36217,nigeria,31.0,2
15619,36341,argentina,26.0,2
15637,36373,romania,24.0,2
15646,36400,pakistan,28.0,2
15647,36401,indonesia,36.0,2
15663,36444,bangladesh,32.0,2
15692,36507,sweden,26.0,2
15701,36528,ireland,27.0,2
15714,36563,denmark,39.0,2
15729,36595,nigeria,28.0,2
15801,36756,slovakia,28.0,2
15833,36829,pakistan,21.0,2
15849,36859,czech republic,104.0,2
15874,36914,south africa,44.0,2
15903,36971,indonesia,44.0,2
15912,36995,israel,43.0,2
15943,37073,singapore,15.0,2
15973,37141,japan,17.0,2
15983,37173,austria,22.0,2
16047,37303,"spain""",50.0,2
16056,37329,argentina,36.0,2
16057,37330,argentina,36.0,2
16060,37344,argentina,25.0,2
16066,37357,argentina,46.0,2
16095,37408,egypt,62.0,2
16101,37430,jamaica,33.0,2
16118,37476,argentina,42.0,2
16126,37488,sweden,17.0,2
16136,37516,sweden,26.0,2
16137,37520,slovakia,24.0,2
16140,37539,chile,21.0,2
16165,37614,nigeria,33.0,2
16171,37631,indonesia,27.0,2
16202,37692,ireland,47.0,2
16214,37715,ireland,23.0,2
16238,37769,sweden,37.0,2
16261,37864,argentina,28.0,2
16263,37868,japan,42.0,2
16265,37872,czech republic,21.0,2
16266,37873,peru,49.0,2
16267,37875,argentina,29.0,2
16279,37895,romania,30.0,2
16316,37982,zimbabwe,27.0,2
16342,38059,sweden,24.0,2
16368,38107,argentina,17.0,2
16417,38194,venezuela,56.0,2
16420,38199,colombia,32.0,2
16431,38220,argentina,19.0,2
16433,38225,austria,26.0,2
16436,38228,costa rica,22.0,2
16440,38238,israel,29.0,2
16493,38359,poland,20.0,2
16512,38404,albania,21.0,2
16513,38406,peru,35.0,2
16543,38477,south africa,25.0,2
16547,38485,sweden,26.0,2
16593,38581,argentina,26.0,2
16651,38708,guatemala,39.0,2
16685,38806,chile,30.0,2
16689,38826,vietnam,15.0,2
16694,38836,ireland,33.0,2
16718,38880,czech republic,26.0,2
16721,38889,south africa,30.0,2
16739,38940,sweden,18.0,2
16759,38985,israel,28.0,2
16850,39226,argentina,16.0,2
16852,39233,singapore,13.0,2
16859,39251,ireland,43.0,2
16920,39394,argentina,20.0,2
16964,39490,denmark,17.0,2
17015,39610,argentina,25.0,2
17020,39619,venezuela,48.0,2
17022,39622,bahamas,31.0,2
17037,39647,sweden,42.0,2
17043,39655,austria,21.0,2
17046,39660,sweden,16.0,2
17072,39717,chile,28.0,2
17097,39784,sweden,25.0,2
17112,39812,ecuador,31.0,2
17115,39817,argentina,35.0,2
17157,39904,chile,40.0,2
17158,39905,argentina,44.0,2
17168,39929,romania,20.0,2
17185,39958,"spain""",42.0,2
17190,39965,sweden,42.0,2
17194,39973,dominican republic,20.0,2
17220,40034,argentina,20.0,2
17230,40054,hong kong,28.0,2
17245,40106,venezuela,21.0,2
17279,40169,venezuela,35.0,2
17281,40174,chile,23.0,2
17294,40202,romania,17.0,2
17295,40206,ireland,27.0,2
17311,40245,sweden,30.0,2
17343,40326,ireland,31.0,2
17365,40368,argentina,26.0,2
17366,40369,ireland,32.0,2
17370,40377,ecuador,15.0,2
17382,40409,sweden,37.0,2
17395,40448,united arab emirates,30.0,2
17399,40458,ireland,50.0,2
17480,40649,venezuela,34.0,2
17504,40713,argentina,20.0,2
17510,40721,argentina,24.0,2
17529,40763,albania,30.0,2
17581,40870,chile,30.0,2
17628,40990,czech republic,23.0,2
17631,40997,hong kong,24.0,2
17652,41046,malta,39.0,2
17699,41164,"portugal""",18.0,2
17705,41179,romania,25.0,2
17727,41218,ireland,26.0,2
17804,41412,ireland,32.0,2
17806,41416,pakistan,24.0,2
17807,41417,south africa,39.0,2
17871,41561,venezuela,46.0,2
17872,41563,chile,28.0,2
17878,41571,slovakia,29.0,2
17938,41705,japan,31.0,2
17959,41747,singapore,17.0,2
17974,41790,sweden,25.0,2
17991,41828,cyprus,42.0,2
18017,41877,hong kong,50.0,2
18032,41909,greece,50.0,2
18054,41957,denmark,31.0,2
18055,41958,ireland,26.0,2
18057,41960,denmark,48.0,2
18074,42002,chile,20.0,2
18081,42015,argentina,16.0,2
18094,42038,argentina,43.0,2
18124,42121,peru,28.0,2
18168,42217,hong kong,39.0,2
18200,42278,colombia,30.0,2
18252,42391,austria,33.0,2
18321,42554,indonesia,20.0,2
18324,42559,argentina,32.0,2
18329,42567,austria,28.0,2
18333,42576,españa,21.0,2
18340,42585,romania,35.0,2
18351,42604,"france""",52.0,2
18372,42645,slovakia,20.0,2
18376,42666,costa rica,25.0,2
18409,42752,austria,25.0,2
18411,42757,argentina,18.0,2
18421,42775,singapore,15.0,2
18425,42784,argentina,38.0,2
18457,42862,singapore,16.0,2
18511,42992,sweden,32.0,2
18516,43000,vietnam,30.0,2
18550,43091,singapore,15.0,2
18568,43129,costa rica,17.0,2
18581,43149,lebanon,34.0,2
18582,43150,chile,23.0,2
18586,43162,nigeria,25.0,2
18596,43180,slovakia,17.0,2
18610,43202,peru,29.0,2
18611,43204,bolivia,24.0,2
18612,43207,chile,25.0,2
18614,43210,argentina,43.0,2
18615,43211,venezuela,33.0,2
18618,43214,chile,24.0,2
18626,43229,urugua,30.0,2
18635,43257,romania,17.0,2
18643,43268,sweden,18.0,2
18644,43270,burma,29.0,2
18650,43281,sweden,20.0,2
18660,43299,argentina,31.0,2
18679,43345,chile,19.0,2
18691,43367,austria,17.0,2
18726,43460,argentina,34.0,2
18738,43483,austria,43.0,2
18745,43506,cyprus,55.0,2
18756,43527,algeria,28.0,2
18759,43531,indonesia,27.0,2
18773,43569,israel,39.0,2
18782,43583,singapore,19.0,2
18793,43607,saudi arabia,19.0,2
18796,43610,thailand,15.0,2
18800,43615,ireland,37.0,2
18802,43622,south africa,26.0,2
18868,43753,austria,25.0,2
18870,43756,pakistan,16.0,2
18877,43769,thailand,33.0,2
18900,43813,ireland,30.0,2
18902,43819,indonesia,58.0,2
18909,43838,austria,38.0,2
18926,43875,luxembourg,26.0,2
18952,43944,egypt,27.0,2
19002,44063,singapore,19.0,2
19047,44166,south korea,36.0,2
19090,44253,argentina,28.0,2
19091,44256,chile,22.0,2
19101,44278,united arab emirates,23.0,2
19156,44411,singapore,31.0,2
19164,44430,nepal,29.0,2
19172,44452,la france,16.0,2
19202,44514,hong kong,20.0,2
19211,44532,russia,24.0,2
19236,44587,austria,43.0,2
19243,44609,peru,19.0,2
19251,44630,vietnam,24.0,2
19253,44636,japan,24.0,2
19270,44669,austria,16.0,2
19379,44912,austria,20.0,2
19428,44999,cyprus,15.0,2
19429,45001,austria,20.0,2
19475,45095,singapore,14.0,2
19490,45130,denmark,25.0,2
19513,45187,singapore,23.0,2
19543,45271,singapore,14.0,2
19578,45357,singapore,37.0,2
19596,45408,sweden,22.0,2
19632,45533,austria,19.0,2
19638,45550,colombia,33.0,2
19641,45554,chile,42.0,2
19661,45616,guatemala,16.0,2
19663,45619,argentina,15.0,2
19691,45681,japan,33.0,2
19716,45733,israel,28.0,2
19746,45796,vietnam,23.0,2
19759,45825,nigeria,25.0,2
19770,45843,israel,56.0,2
19777,45853,singapore,25.0,2
19783,45869,israel,41.0,2
19784,45871,taiwan,34.0,2
19785,45872,chile,34.0,2
19786,45874,chile,34.0,2
19798,45897,austria,23.0,2
19811,45928,morocco,25.0,2
19828,45967,costa rica,13.0,2
19841,46004,hong kong,26.0,2
19860,46046,costa rica,23.0,2
19889,46106,chile,20.0,2
19897,46122,romania,28.0,2
19919,46170,vietnam,23.0,2
19929,46190,chile,21.0,2
19947,46233,colombia,45.0,2
19959,46250,russia,21.0,2
19963,46255,romania,24.0,2
19971,46274,romania,29.0,2
19979,46288,argentina,28.0,2
20007,46353,sweden,29.0,2
20012,46365,croatia,30.0,2
20022,46385,singapore,18.0,2
20024,46388,czech republic,27.0,2
20032,46405,austria,19.0,2
20062,46488,austria,16.0,2
20065,46494,singapore,32.0,2
20077,46520,austria,32.0,2
20080,46527,denmark,24.0,2
20100,46568,south korea,27.0,2
20106,46575,argentina,29.0,2
20127,46624,slovakia,45.0,2
20145,46661,hong kong,34.0,2
20153,46677,peru,19.0,2
20154,46678,russia,41.0,2
20172,46731,greece,22.0,2
20198,46779,costa rica,25.0,2
20202,46786,austria,25.0,2
20205,46793,south africa,44.0,2
20233,46852,austria,27.0,2
20287,46965,trinidad and tobago,24.0,2
20314,47031,mauritius,24.0,2
20315,47032,sweden,59.0,2
20326,47060,austria,21.0,2
20330,47068,argentina,21.0,2
20375,47168,greece,26.0,2
20378,47174,sweden,31.0,2
20383,47187,mauritius,21.0,2
20388,47199,ireland,66.0,2
20405,47252,austria,23.0,2
20411,47267,malta,21.0,2
20414,47278,singapore,17.0,2
20447,47349,nigeria,36.0,2
20488,47444,argentina,24.0,2
20490,47446,argentina,24.0,2
20494,47460,singapore,16.0,2
20498,47464,argentina,26.0,2
20507,47487,argentina,29.0,2
20512,47492,croatia,26.0,2
20517,47508,ecuador,21.0,2
20525,47523,bulgaria,16.0,2
20536,47541,nigeria,24.0,2
20539,47548,singapore,31.0,2
20562,47610,ireland,24.0,2
20571,47623,venezuela,25.0,2
20590,47684,south africa,46.0,2
20604,47723,venezuela,37.0,2
20608,47736,poland,28.0,2
20610,47740,south korea,37.0,2
20611,47741,slovakia,26.0,2
20614,47748,taiwan,30.0,2
20633,47784,vietnam,34.0,2
20756,48048,indonesia,24.0,2
20761,48060,indonesia,20.0,2
20762,48061,indonesia,28.0,2
20783,48110,romania,22.0,2
20791,48129,romania,23.0,2
20794,48132,slovakia,23.0,2
20804,48165,afghanistan,26.0,2
20805,48167,afghanistan,26.0,2
20806,48174,chile,20.0,2
20816,48197,vietnam,20.0,2
20819,48205,south korea,30.0,2
20835,48235,yugoslavia,25.0,2
20848,48269,singapore,15.0,2
20868,48332,ireland,49.0,2
20875,48352,romania,26.0,2
21003,48619,latvia,17.0,2
21077,48777,singapore,14.0,2
21086,48797,singapore,23.0,2
21101,48829,greece,32.0,2
21117,48860,venezuela,59.0,2
21123,48871,czech republic,23.0,2
21125,48875,ecuador,25.0,2
21132,48895,"france""",33.0,2
21181,49004,"spain""",24.0,2
21242,49125,argentina,33.0,2
21243,49126,singapore,16.0,2
21245,49128,luxembourg,30.0,2
21250,49139,denmark,28.0,2
21253,49146,sweden,29.0,2
21257,49152,south africa,52.0,2
21258,49158,argentina,24.0,2
21267,49191,singapore,34.0,2
21354,49412,argentina,40.0,2
21363,49438,panama,25.0,2
21371,49464,ireland,33.0,2
21388,49496,ireland,30.0,2
21392,49502,pakistan,19.0,2
21399,49519,"spain""",50.0,2
21409,49537,"france""",48.0,2
21410,49541,singapore,17.0,2
21414,49549,argentina,25.0,2
21421,49561,ireland,33.0,2
21460,49634,south africa,53.0,2
21507,49764,cyprus,26.0,2
21514,49783,trinidad and tobago,25.0,2
21532,49831,austria,56.0,2
21540,49847,romania,27.0,2
21546,49860,argentina,32.0,2
21654,50108,chile,18.0,2
21660,50124,japan,28.0,2
21673,50164,austria,36.0,2
21701,50249,chile,22.0,2
21725,50294,bolivia,30.0,2
21726,50295,chile,23.0,2
21748,50346,luxembourg,50.0,2
21750,50350,argentina,23.0,2
21773,50395,slovakia,21.0,2
21803,50462,luxembourg,37.0,2
21810,50475,"portugal""",40.0,2
21815,50484,peru,20.0,2
21816,50487,chile,18.0,2
21859,50576,costa rica,26.0,2
21861,50581,poland,24.0,2
21866,50588,argentina,27.0,2
21874,50616,argentina,23.0,2
21894,50647,slovakia,17.0,2
21926,50710,singapore,24.0,2
21945,50760,argentina,28.0,2
21958,50786,ireland,31.0,2
21994,50868,singapore,38.0,2
21998,50885,la france,46.0,2
22032,50978,nigeria,34.0,2
22039,50986,ireland,44.0,2
22043,50992,south africa,32.0,2
22059,51035,argentina,26.0,2
22071,51061,hungary,23.0,2
22113,51177,pakistan,18.0,2
22123,51200,trinidad and tobago,37.0,2
22128,51209,singapore,18.0,2
22143,51240,peru,36.0,2
22187,51313,argentina,17.0,2
22229,51425,jordan,30.0,2
22230,51427,austria,19.0,2
22241,51455,greece,22.0,2
22261,51508,jordan,25.0,2
22272,51540,united arab emirates,15.0,2
22334,51707,thailand,20.0,2
22337,51711,nigeria,29.0,2
22338,51712,egypt,13.0,2
22404,51862,ireland,64.0,2
22414,51893,romania,25.0,2
22432,51931,romania,22.0,2
22437,51942,ireland,24.0,2
22442,51954,denmark,35.0,2
22457,51981,argentina,32.0,2
22477,52035,vietnam,21.0,2
22489,52068,nigeria,20.0,2
22515,52138,chile,21.0,2
22516,52139,peru,27.0,2
22529,52172,ireland,25.0,2
22533,52178,ireland,36.0,2
22550,52210,poland,25.0,2
22553,52213,denmark,20.0,2
22571,52244,argentina,40.0,2
22577,52259,slovakia,27.0,2
22608,52322,argentina,31.0,2
22610,52327,czech republic,26.0,2
22664,52454,sweden,33.0,2
22681,52485,costa rica,33.0,2
22682,52486,costa rica,23.0,2
22690,52505,argentina,23.0,2
22703,52549,austria,26.0,2
22721,52583,austria,35.0,2
22776,52707,greece,26.0,2
22793,52737,israel,19.0,2
22838,52831,chile,18.0,2
22850,52856,romania,37.0,2
22856,52866,poland,26.0,2
22897,52952,burma,34.0,2
22968,53103,czech republic,34.0,2
22991,53155,austria,23.0,2
23005,53188,"france""",27.0,2
23020,53214,austria,24.0,2
23031,53242,chile,38.0,2
23033,53246,singapore,21.0,2
23069,53322,nigeria,19.0,2
23115,53437,romania,16.0,2
23127,53468,romania,16.0,2
23132,53475,indonesia,18.0,2
23156,53521,south africa,53.0,2
23168,53546,russia,21.0,2
23169,53547,hong kong,84.0,2
23179,53572,poland,26.0,2
23209,53655,luxembourg,34.0,2
23232,53705,japan,26.0,2
23248,53739,romania,25.0,2
23304,53869,argentina,24.0,2
23305,53870,romania,28.0,2
23321,53909,greece,53.0,2
23325,53914,hong kong,24.0,2
23349,53971,sweden,24.0,2
23361,53998,austria,32.0,2
23374,54050,venezuela,44.0,2
23395,54110,"portugal""",28.0,2
23438,54240,slovakia,16.0,2
23466,54300,singapore,19.0,2
23488,54342,sweden,26.0,2
23491,54350,israel,24.0,2
23496,54360,south africa,21.0,2
23548,54464,argentina,18.0,2
23549,54467,argentina,28.0,2
23560,54488,romania,20.0,2
23608,54612,south korea,26.0,2
23627,54660,singapore,14.0,2
23666,54732,austria,22.0,2
23668,54734,ireland,24.0,2
23685,54771,argentina,51.0,2
23703,54808,ireland,32.0,2
23708,54821,denmark,46.0,2
23713,54829,cuba,40.0,2
23761,54944,ireland,20.0,2
23764,54951,vietnam,27.0,2
23767,54959,argentina,40.0,2
23771,54967,sweden,23.0,2
23792,55024,austria,18.0,2
23824,55100,algeria,44.0,2
23837,55120,czech republic,46.0,2
23843,55135,singapore,17.0,2
23864,55186,argentina,35.0,2
23877,55211,"portugal""",54.0,2
23887,55248,mauritius,23.0,2
23900,55274,sweden,38.0,2
23953,55415,taiwan,39.0,2
23972,55483,austria,22.0,2
23985,55519,greece,25.0,2
24005,55575,denmark,29.0,2
24048,55659,singapore,32.0,2
24055,55679,croatia,22.0,2
24056,55680,"spain""",25.0,2
24115,55830,israel,103.0,2
24142,55893,indonesia,23.0,2
24144,55897,poland,38.0,2
24152,55915,chile,22.0,2
24154,55920,panama,54.0,2
24193,56032,croatia,28.0,2
24197,56048,south africa,14.0,2
24201,56056,austria,27.0,2
24202,56057,colombia,20.0,2
24218,56088,argentina,24.0,2
24250,56149,slovakia,29.0,2
24252,56153,chile,22.0,2
24259,56172,indonesia,21.0,2
24267,56187,bangladesh,21.0,2
24280,56230,croatia,30.0,2
24281,56232,morocco,24.0,2
24294,56261,ecuador,24.0,2
24298,56273,denmark,35.0,2
24303,56287,czech republic,25.0,2
24326,56331,peru,18.0,2
24327,56332,"spain""",20.0,2
24331,56339,croatia,41.0,2
24332,56340,austria,27.0,2
24335,56344,sweden,44.0,2
24336,56346,singapore,23.0,2
24354,56387,czech republic,27.0,2
24366,56415,algeria,37.0,2
24367,56417,algeria,37.0,2
24378,56443,slovakia,29.0,2
24379,56448,argentina,41.0,2
24431,56571,ireland,49.0,2
24541,56821,czech republic,22.0,2
24542,56822,venezuela,38.0,2
24567,56891,chile,24.0,2
24593,56952,zimbabwe,32.0,2
24603,56974,argentina,23.0,2
24609,56988,croatia,32.0,2
24614,56995,thailand,34.0,2
24635,57030,croatia,31.0,2
24641,57044,poland,27.0,2
24652,57086,argentina,24.0,2
24670,57121,greece,27.0,2
24671,57122,chile,20.0,2
24672,57123,chile,20.0,2
24754,57330,egypt,19.0,2
24758,57340,israel,34.0,2
24766,57357,czech republic,30.0,2
24772,57367,denmark,30.0,2
24798,57421,vietnam,22.0,2
24805,57440,chile,19.0,2
24810,57453,hong kong,34.0,2
24813,57459,argentina,18.0,2
24816,57462,urugua,48.0,2
24836,57516,yugoslavia,21.0,2
24839,57519,romania,37.0,2
24862,57573,romania,40.0,2
24869,57584,cuba,22.0,2
24889,57626,costa rica,47.0,2
24898,57638,morocco,34.0,2
24900,57643,romania,51.0,2
24905,57656,pakistan,22.0,2
24908,57665,argentina,17.0,2
24922,57687,slovakia,27.0,2
24930,57708,czech republic,21.0,2
24941,57728,chile,19.0,2
24947,57738,denmark,36.0,2
24967,57786,ireland,43.0,2
24995,57864,argentina,39.0,2
25001,57882,chile,32.0,2
25005,57895,austria,28.0,2
25013,57904,singapore,15.0,2
25020,57911,russia,22.0,2
25026,57925,sweden,15.0,2
25046,57980,croatia,30.0,2
25052,57993,morocco,30.0,2
25077,58049,cuba,43.0,2
25097,58101,croatia,25.0,2
25100,58108,peru,34.0,2
25138,58178,ireland,45.0,2
25143,58188,croatia,21.0,2
25148,58197,colombia,26.0,2
25156,58216,poland,31.0,2
25157,58217,singapore,16.0,2
25164,58234,costa rica,21.0,2
25165,58235,singapore,18.0,2
25188,58277,indonesia,19.0,2
25198,58299,greece,21.0,2
25201,58308,argentina,24.0,2
25204,58312,israel,27.0,2
25225,58369,slovakia,25.0,2
25247,58409,bulgaria,20.0,2
25253,58419,japan,30.0,2
25294,58507,russia,24.0,2
25327,58577,austria,28.0,2
25343,58610,israel,17.0,2
25348,58626,chile,18.0,2
25352,58637,bolivia,31.0,2
25362,58670,poland,25.0,2
25393,58749,singapore,14.0,2
25446,58883,colombia,22.0,2
25454,58896,colombia,38.0,2
25473,58942,austria,29.0,2
25485,58965,yugoslavia,16.0,2
25528,59074,croatia,36.0,2
25564,59153,singapore,21.0,2
25576,59186,ireland,32.0,2
25593,59236,slovakia,24.0,2
25614,59308,argentina,26.0,2
25641,59370,russia,24.0,2
25692,59497,israel,38.0,2
25721,59562,slovakia,25.0,2
25757,59649,costa rica,16.0,2
25793,59747,españa,47.0,2
25797,59756,yugoslavia,25.0,2
25806,59774,"portugal""",24.0,2
25807,59775,austria,19.0,2
25825,59818,argentina,24.0,2
25846,59861,israel,16.0,2
25865,59914,ireland,29.0,2
25877,59934,nigeria,26.0,2
25961,60126,singapore,20.0,2
26024,60281,venezuela,23.0,2
26041,60310,israel,46.0,2
26106,60458,ireland,32.0,2
26168,60604,ireland,22.0,2
26192,60652,españa,24.0,2
26223,60719,singapore,19.0,2
26233,60736,poland,27.0,2
26286,60849,pakistan,28.0,2
26305,60889,trinidad and tobago,20.0,2
26330,60951,yugoslavia,33.0,2
26337,60974,israel,28.0,2
26370,61045,ireland,17.0,2
26374,61059,greece,27.0,2
26379,61064,sweden,15.0,2
26403,61121,argentina,19.0,2
26407,61126,egypt,19.0,2
26470,61286,costa rica,29.0,2
26480,61306,sweden,29.0,2
26507,61363,colombia,50.0,2
26534,61411,denmark,24.0,2
26539,61419,argentina,30.0,2
26572,61486,bulgaria,22.0,2
26592,61534,poland,60.0,2
26609,61561,slovakia,19.0,2
26612,61564,denmark,26.0,2
26620,61588,romania,27.0,2
26621,61589,indonesia,28.0,2
26669,61708,russia,32.0,2
26677,61719,yugoslavia,57.0,2
26681,61725,austria,30.0,2
26711,61806,argentina,35.0,2
26727,61828,south korea,41.0,2
26734,61844,romania,35.0,2
26786,61970,bulgaria,26.0,2
26788,61972,el salvador,27.0,2
26794,61982,singapore,20.0,2
26803,62001,greece,56.0,2
26811,62018,venezuela,43.0,2
26820,62031,indonesia,21.0,2
26826,62041,nigeria,18.0,2
26828,62044,greece,19.0,2
26832,62055,austria,23.0,2
26843,62077,trinidad and tobago,14.0,2
26870,62143,russia,27.0,2
26881,62165,south korea,28.0,2
26905,62219,sweden,31.0,2
26944,62285,south africa,58.0,2
26987,62376,nigeria,29.0,2
27011,62437,jamaica,53.0,2
27040,62522,ukraine,44.0,2
27053,62543,israel,27.0,2
27054,62545,pakistan,18.0,2
27092,62623,argentina,47.0,2
27116,62679,paraguay,25.0,2
27122,62686,chile,21.0,2
27135,62713,jordan,22.0,2
27137,62719,ireland,30.0,2
27139,62725,russia,34.0,2
27161,62780,romania,28.0,2
27175,62808,zimbabwe,62.0,2
27177,62811,colombia,34.0,2
27178,62813,austria,23.0,2
27229,62943,greece,24.0,2
27230,62944,taiwan,31.0,2
27254,63009,albania,22.0,2
27309,63146,ireland,19.0,2
27325,63188,ecuador,41.0,2
27329,63196,argentina,26.0,2
27330,63197,argentina,19.0,2
27334,63201,argentina,27.0,2
27336,63203,argentina,28.0,2
27339,63208,argentina,29.0,2
27341,63211,argentina,10.0,2
27344,63215,argentina,30.0,2
27345,63216,argentina,35.0,2
27351,63225,austria,21.0,2
27408,63364,romania,25.0,2
27436,63420,yugoslavia,23.0,2
27447,63445,austria,33.0,2
27472,63502,mauritius,38.0,2
27480,63521,greece,27.0,2
27490,63540,greece,29.0,2
27494,63548,greece,38.0,2
27495,63549,greece,35.0,2
27497,63554,nigeria,18.0,2
27536,63670,vietnam,23.0,2
27564,63735,singapore,22.0,2
27578,63766,denmark,28.0,2
27586,63776,greece,22.0,2
27592,63791,panama,37.0,2
27597,63804,indonesia,18.0,2
27608,63825,colombia,24.0,2
27614,63837,venezuela,18.0,2
27632,63890,austria,28.0,2
27651,63941,singapore,15.0,2
27654,63957,south africa,26.0,2
27657,63961,singapore,18.0,2
27661,63972,greece,16.0,2
27681,64005,south africa,24.0,2
27709,64072,denmark,27.0,2
